,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,25,TOR,NBA,C,3,10,.250,10.3,1.000,.250,.250,.250,.250,.000,.250,1.000,.000,.000,.000,,1.000,.000,0,,,,0,0
2001-02,26,TOR,NBA,C,5,46,.600,6.1,1.000,.500,.200,.200,.100,.000,.600,.600,.500,.500,1.000,,.667,.000,0,,,,0,0
2002-03,27,TOR,NBA,C,22,364,.448,6.3,1.000,.344,.417,.167,.073,.000,.448,.576,.375,.375,.429,,.558,.031,3,,,,0,0
2003-04,28,TOT,NBA,C,28,366,.391,3.5,1.000,.667,.203,.087,.043,.000,.391,.543,.071,.000,.333,,.778,.116,8,,,,0,0
2003-04,28,DAL,NBA,C,3,7,.000,6.0,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,,,.000,0,,,,0,0
2003-04,28,ATL,NBA,C,25,359,.397,3.5,1.000,.676,.191,.088,.044,.000,.397,.543,.077,.000,.333,,.778,.118,8,,,,0,0
2004-05,29,LAC,NBA,C,11,72,.400,8.7,.950,.400,.300,.200,.050,.050,.421,.500,.500,.250,.000,.000,.250,.050,0,,.000,,1,0
Career,,,NBA,,69,858,.427,5.6,.995,.467,.317,.146,.065,.005,.429,.559,.317,.276,.385,.000,.612,.060,11,,.000,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,TOR,NBA,,30,420,.455,6.4,1.000,.355,.391,.173,.082,.000,.455,.590,.372,.368,.444,,.580,.027,3,,,,0,0
1 season,,ATL,NBA,,25,359,.397,3.5,1.000,.676,.191,.088,.044,.000,.397,.543,.077,.000,.333,,.778,.118,8,,,,0,0
1 season,,LAC,NBA,,11,72,.400,8.7,.950,.400,.300,.200,.050,.050,.421,.500,.500,.250,.000,.000,.250,.050,0,,.000,,1,0
1 season,,DAL,NBA,,3,7,.000,6.0,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,,,.000,0,,,,0,0
