,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2004-05,22,UNLV,31,423,22,44,0,0,14,29,,85,6,7,48,,,58,.500,,.483,13.6,1.9,2.7,0.2
2006-07,24,UNLV,37,669,80,134,0,0,32,53,,150,16,17,109,,,192,.597,,.604,18.1,5.2,4.1,0.4
Career,,,68,1092,102,178,0,0,46,82,,235,22,24,157,,,250,.573,,.561,16.1,3.7,3.5,0.3
