Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1948-49,29,WSC,BAA,NA,9,NA,NA,0.274,0.487,NA,NA,NA,NA,NA,-0.4,0.2,-0.1,NA
Career,NA,,BAA,NA,9,NA,NA,0.274,0.487,NA,NA,NA,NA,NA,-0.4,0.2,-0.1,NA
