,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1948-49,29,WSC,BAA,,4,,4,7,,,6,12
Career,,,,,4,,4,7,,,6,12
