Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,29,WSC,BAA,NA,56,NA,NA,1.8,5.8,0.303,1.4,1.9,0.706,NA,0.9,3.3,4.9
Career,NA,,BAA,NA,56,NA,NA,1.8,5.8,0.303,1.4,1.9,0.706,NA,0.9,3.3,4.9
