Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,23,TOT,BAA,,32,,,3.5,12.3,.287,2.2,3.5,.634,,0.8,2.7,9.3
1946-47,23,CLR,BAA,,11,,,1.6,6.1,.269,0.6,1.4,.467,,0.9,2.9,3.9
1946-47,23,TRH,BAA,,21,,,4.5,15.6,.291,3.0,4.6,.660,,0.7,2.6,12.1
1947-48,24,BLB,BAA,,48,,,4.4,15.9,.277,3.1,4.7,.665,,1.0,3.2,12.0
1948-49,25,WSC,BAA,,60,,,4.1,13.2,.312,3.5,5.2,.682,,1.7,4.3,11.8
1949-50,26,CHS,NBA,,67,,,2.9,9.2,.319,2.3,3.7,.619,,1.5,4.0,8.1
1950-51,27,TOT,NBA,,71,,,2.7,9.1,.293,2.2,3.3,.654,6.3,1.3,3.7,7.5
1950-51,27,TRI,NBA,,48,,,2.7,9.4,.285,2.6,3.9,.670,,1.5,4.0,8.0
1950-51,27,BOS,NBA,,23,,,2.6,8.3,.314,1.3,2.1,.592,,0.9,3.0,6.5
1951-52,28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1952-53,29,TOT,NBA,,10,,6.2,0.4,3.1,.129,0.3,0.5,.600,1.9,0.4,1.8,1.1
1952-53,29,BOS,NBA,,4,,5.5,0.0,2.3,.000,0.3,0.5,.500,1.8,0.0,1.5,0.3
1952-53,29,INO,NBA,,6,,6.7,0.7,3.7,.182,0.3,0.5,.667,2.0,0.7,2.0,1.7
Career,NA,,TOT,,288,,6.2,3.3,11.3,.297,2.6,4.0,.654,5.8,1.3,3.6,9.3
,NA,,NBA,,148,,6.2,2.6,8.7,.302,2.1,3.3,.636,5.8,1.3,3.7,7.4
,NA,,BAA,,140,,,4.1,14.0,.293,3.1,4.6,.668,,1.2,3.6,11.3
,NA,,,,,,,,,,,,,,,,
1 season,NA,CHS,NBA,,67,,,2.9,9.2,.319,2.3,3.7,.619,,1.5,4.0,8.1
1 season,NA,WSC,BAA,,60,,,4.1,13.2,.312,3.5,5.2,.682,,1.7,4.3,11.8
1 season,NA,TRI,NBA,,48,,,2.7,9.4,.285,2.6,3.9,.670,,1.5,4.0,8.0
1 season,NA,BLB,BAA,,48,,,4.4,15.9,.277,3.1,4.7,.665,,1.0,3.2,12.0
2 seasons,NA,BOS,NBA,,27,,5.5,2.2,7.4,.300,1.1,1.9,.588,1.8,0.7,2.8,5.6
1 season,NA,TRH,BAA,,21,,,4.5,15.6,.291,3.0,4.6,.660,,0.7,2.6,12.1
1 season,NA,CLR,BAA,,11,,,1.6,6.1,.269,0.6,1.4,.467,,0.9,2.9,3.9
1 season,NA,INO,NBA,,6,,6.7,0.7,3.7,.182,0.3,0.5,.667,2.0,0.7,2.0,1.7
