Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,24,BLB,BAA,NA,11,NA,NA,NA,NA,0.252,NA,NA,0.714,NA,NA,NA,NA
1948-49,25,WSC,BAA,NA,11,NA,NA,NA,NA,0.268,NA,NA,0.663,NA,NA,NA,NA
1949-50,26,CHS,NBA,NA,2,NA,NA,NA,NA,0.292,NA,NA,0.8,NA,NA,NA,NA
1950-51,27,BOS,NBA,NA,2,NA,NA,NA,NA,0.167,NA,NA,NA,NA,NA,NA,NA
Career,NA,,TOT,NA,26,NA,NA,NA,NA,0.261,NA,NA,0.689,NA,NA,NA,NA
,NA,,BAA,NA,22,NA,NA,NA,NA,0.26,NA,NA,0.685,NA,NA,NA,NA
,NA,,NBA,NA,4,NA,NA,NA,NA,0.267,NA,NA,0.8,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BLB,BAA,NA,11,NA,NA,NA,NA,0.252,NA,NA,0.714,NA,NA,NA,NA
1 season,NA,WSC,BAA,NA,11,NA,NA,NA,NA,0.268,NA,NA,0.663,NA,NA,NA,NA
1 season,NA,BOS,NBA,NA,2,NA,NA,NA,NA,0.167,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHS,NBA,NA,2,NA,NA,NA,NA,0.292,NA,NA,0.8,NA,NA,NA,NA
