Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,23,TOT,BAA,NA,32,NA,NA,113,394,0.287,71,112,0.634,NA,25,86,297
1946-47,23,CLR,BAA,NA,11,NA,NA,18,67,0.269,7,15,0.467,NA,10,32,43
1946-47,23,TRH,BAA,NA,21,NA,NA,95,327,0.291,64,97,0.66,NA,15,54,254
1947-48,24,BLB,BAA,NA,48,NA,NA,212,765,0.277,151,227,0.665,NA,48,154,575
1948-49,25,WSC,BAA,NA,60,NA,NA,248,794,0.312,212,311,0.682,NA,99,257,708
1949-50,26,CHS,NBA,NA,67,NA,NA,196,615,0.319,153,247,0.619,NA,98,267,545
1950-51,27,TOT,NBA,NA,71,NA,NA,189,644,0.293,155,237,0.654,448,92,261,533
1950-51,27,TRI,NBA,NA,48,NA,NA,129,453,0.285,126,188,0.67,NA,72,191,384
1950-51,27,BOS,NBA,NA,23,NA,NA,60,191,0.314,29,49,0.592,NA,20,70,149
1952-53,29,TOT,NBA,NA,10,NA,62,4,31,0.129,3,5,0.6,19,4,18,11
1952-53,29,BOS,NBA,NA,4,NA,22,0,9,0,1,2,0.5,7,0,6,1
1952-53,29,INO,NBA,NA,6,NA,40,4,22,0.182,2,3,0.667,12,4,12,10
Career,NA,,TOT,NA,288,NA,62,962,3243,0.297,745,1139,0.654,467,366,1043,2669
,NA,,NBA,NA,148,NA,62,389,1290,0.302,311,489,0.636,467,194,546,1089
,NA,,BAA,NA,140,NA,NA,573,1953,0.293,434,650,0.668,NA,172,497,1580
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHS,NBA,NA,67,NA,NA,196,615,0.319,153,247,0.619,NA,98,267,545
1 season,NA,WSC,BAA,NA,60,NA,NA,248,794,0.312,212,311,0.682,NA,99,257,708
1 season,NA,TRI,NBA,NA,48,NA,NA,129,453,0.285,126,188,0.67,NA,72,191,384
1 season,NA,BLB,BAA,NA,48,NA,NA,212,765,0.277,151,227,0.665,NA,48,154,575
2 seasons,NA,BOS,NBA,NA,27,NA,22,60,200,0.3,30,51,0.588,7,20,76,150
1 season,NA,TRH,BAA,NA,21,NA,NA,95,327,0.291,64,97,0.66,NA,15,54,254
1 season,NA,CLR,BAA,NA,11,NA,NA,18,67,0.269,7,15,0.467,NA,10,32,43
1 season,NA,INO,NBA,NA,6,NA,40,4,22,0.182,2,3,0.667,12,4,12,10
