Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,24,BLB,BAA,NA,11,NA,NA,3.5,13.7,0.252,4.1,5.7,0.714,NA,1.1,4.1,11
1948-49,25,WSC,BAA,NA,11,NA,NA,3.6,13.5,0.268,5,7.5,0.663,NA,1.1,4.8,12.3
1949-50,26,CHS,NBA,NA,2,NA,NA,3.5,12,0.292,2,2.5,0.8,NA,2.5,6,9
1950-51,27,BOS,NBA,NA,2,NA,NA,0.5,3,0.167,0,0,NA,1.5,0,3,1
Career,NA,,TOT,NA,26,NA,NA,3.3,12.7,0.261,4,5.8,0.689,1.5,1.1,4.5,10.6
,NA,,BAA,NA,22,NA,NA,3.5,13.6,0.26,4.5,6.6,0.685,NA,1.1,4.5,11.6
,NA,,NBA,NA,4,NA,NA,2,7.5,0.267,1,1.3,0.8,1.5,1.3,4.5,5
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BLB,BAA,NA,11,NA,NA,3.5,13.7,0.252,4.1,5.7,0.714,NA,1.1,4.1,11
1 season,NA,WSC,BAA,NA,11,NA,NA,3.6,13.5,0.268,5,7.5,0.663,NA,1.1,4.8,12.3
1 season,NA,BOS,NBA,NA,2,NA,NA,0.5,3,0.167,0,0,NA,1.5,0,3,1
1 season,NA,CHS,NBA,NA,2,NA,NA,3.5,12,0.292,2,2.5,0.8,NA,2.5,6,9
