,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1993-94,23,LAL,NBA,,6,11,0,0,6,11,4,7,3,3,6,1,3,2,2,5,16,12.4
1994-95,24,LAL,NBA,,8,15,1,1,8,15,4,4,4,5,7,3,2,3,3,5,18,16.6
1995-96,25,TOT,NBA,,6,13,0,1,6,13,4,8,5,8,11,2,3,3,3,5,13,10.1
1995-96,25,VAN,NBA,,5,11,0,1,5,10,4,8,4,8,9,2,3,3,3,5,13,9.9
1995-96,25,LAC,NBA,,6,13,0,0,6,13,3,6,5,6,11,1,2,3,3,3,13,10.1
1996-97,26,SEA,NBA,7:20,2,4,0,0,2,4,2,2,1,3,3,1,0,2,1,4,5,3.7
1999-00,29,POR,NBA,21:49,4,7,0,0,4,7,3,4,2,6,8,1,1,2,2,4,9,8.2
2000-01,30,POR,NBA,33:41,6,13,0,0,6,13,3,4,3,4,6,2,1,2,2,4,15,9.4
2001-02,31,SEA,NBA,19:45,1,5,0,0,1,5,1,2,2,2,4,4,1,2,3,4,2,3.4
2002-03,32,ATL,NBA,12:07,1,3,0,0,1,3,0,0,1,2,2,0,1,2,1,4,2,2.6
Career,,,,33:41,8,15,1,1,8,15,4,8,5,8,11,4,3,3,3,5,18,16.6
2 Seasons,,LAL,NBA,,8,15,1,1,8,15,4,7,4,5,7,3,3,3,3,5,18,16.6
1 Season,,LAC,NBA,,6,13,0,0,6,13,3,6,5,6,11,1,2,3,3,3,13,10.1
2 Seasons,,POR,NBA,33:41,6,13,0,0,6,13,3,4,3,6,8,2,1,2,2,4,15,9.4
1 Season,,VAN,NBA,,5,11,0,1,5,10,4,8,4,8,9,2,3,3,3,5,13,9.9
2 Seasons,,SEA,NBA,19:45,2,5,0,0,2,5,2,2,2,3,4,4,1,2,3,4,5,3.7
1 Season,,ATL,NBA,12:07,1,3,0,0,1,3,0,0,1,2,2,0,1,2,1,4,2,2.6
