Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,23,LAL,NBA,PF,27,6,247,29,79,0.367,0,0,NA,29,79,0.367,0.367,12,26,0.462,26,33,59,5,8,19,17,39,70
1994-95,24,LAL,NBA,PF,59,8,572,77,176,0.438,1,1,1,76,175,0.434,0.44,24,45,0.533,39,63,102,23,15,41,25,87,179
1995-96,25,TOT,NBA,PF,55,15,821,83,224,0.371,0,2,0,83,222,0.374,0.371,38,83,0.458,69,131,200,15,27,47,44,76,204
1995-96,25,VAN,NBA,PF,18,6,410,39,95,0.411,0,2,0,39,93,0.419,0.411,20,43,0.465,27,67,94,9,14,21,18,38,98
1995-96,25,LAC,NBA,PF,37,9,411,44,129,0.341,0,0,NA,44,129,0.341,0.341,18,40,0.45,42,64,106,6,13,26,26,38,106
1996-97,26,SEA,NBA,PF,6,0,26,5,11,0.455,0,0,NA,5,11,0.455,0.455,5,6,0.833,2,8,10,1,0,4,1,8,15
1999-00,29,POR,NBA,PF,19,0,137,17,30,0.567,0,0,NA,17,30,0.567,0.567,7,12,0.583,8,25,33,5,1,6,12,20,41
2000-01,30,POR,NBA,PF,12,0,72,13,28,0.464,0,0,NA,13,28,0.464,0.464,5,6,0.833,5,9,14,4,1,6,3,10,31
2001-02,31,SEA,NBA,PF,5,3,47,4,12,0.333,0,0,NA,4,12,0.333,0.333,1,2,0.5,5,4,9,5,1,3,3,8,9
2002-03,32,ATL,NBA,PF,4,0,32,2,5,0.4,0,0,NA,2,5,0.4,0.4,0,0,NA,1,5,6,0,1,4,3,7,4
Career,NA,,NBA,,187,32,1954,230,565,0.407,1,3,0.333,229,562,0.407,0.408,92,180,0.511,155,278,433,58,54,130,108,255,553
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAL,NBA,,86,14,819,106,255,0.416,1,1,1,105,254,0.413,0.418,36,71,0.507,65,96,161,28,23,60,42,126,249
1 season,NA,LAC,NBA,,37,9,411,44,129,0.341,0,0,NA,44,129,0.341,0.341,18,40,0.45,42,64,106,6,13,26,26,38,106
2 seasons,NA,POR,NBA,,31,0,209,30,58,0.517,0,0,NA,30,58,0.517,0.517,12,18,0.667,13,34,47,9,2,12,15,30,72
1 season,NA,VAN,NBA,,18,6,410,39,95,0.411,0,2,0,39,93,0.419,0.411,20,43,0.465,27,67,94,9,14,21,18,38,98
2 seasons,NA,SEA,NBA,,11,3,73,9,23,0.391,0,0,NA,9,23,0.391,0.391,6,8,0.75,7,12,19,6,1,7,4,16,24
1 season,NA,ATL,NBA,,4,0,32,2,5,0.4,0,0,NA,2,5,0.4,0.4,0,0,NA,1,5,6,0,1,4,3,7,4
