Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,21,MIA,NBA,SG,73,0,18.9,4,8.4,0.475,0,0.1,0.333,4,8.3,0.477,0.477,2.2,2.9,0.762,1,1,2,1,0.5,0.1,1.3,1.8,10.3
1993-94,22,MIA,NBA,SG,63,31,21.6,4,8.4,0.477,0.1,0.1,0.667,4,8.3,0.475,0.481,2.4,2.9,0.828,1.2,1.3,2.5,1.5,0.5,0.2,1.5,2.1,10.5
1994-95,23,MIA,NBA,PG,45,16,19.4,2.7,6.8,0.403,0.3,1.1,0.286,2.4,5.7,0.426,0.426,1.5,2.1,0.726,0.8,1.8,2.6,1.5,0.3,0.1,1.7,1.9,7.3
1995-96,24,CLE,NBA,SG,19,0,7.2,1.2,2.7,0.442,0.1,0.5,0.2,1.1,2.2,0.5,0.462,0.7,0.7,1,0.2,0.4,0.6,0.4,0,0,0.7,1.2,3.2
Career,NA,,NBA,,200,47,18.7,3.5,7.5,0.46,0.1,0.4,0.311,3.3,7.2,0.468,0.468,2,2.5,0.785,1,1.2,2.2,1.2,0.4,0.1,1.4,1.9,9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIA,NBA,,181,47,20,3.7,8,0.461,0.1,0.4,0.328,3.6,7.7,0.467,0.468,2.1,2.7,0.779,1,1.3,2.3,1.3,0.4,0.1,1.5,1.9,9.6
1 season,NA,CLE,NBA,,19,0,7.2,1.2,2.7,0.442,0.1,0.5,0.2,1.1,2.2,0.5,0.462,0.7,0.7,1,0.2,0.4,0.6,0.4,0,0,0.7,1.2,3.2
