,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1984-85,18,CALSTFULL,27,438,61,125,,,26,32,,45,,,,,,154,.488,,.813,16.2,5.7,1.7,
1985-86,19,CALSTFULL,27,812,148,309,,,56,70,,51,,,,,,359,.479,,.800,30.1,13.3,1.9,
1986-87,20,CALSTFULL,30,1080,208,471,,,76,99,,90,,,,,,553,.442,,.768,36.0,18.4,3.0,
1987-88,21,CALSTFULL,29,1102,225,512,,,123,146,,106,,,,,,639,.439,,.842,38.0,22.0,3.7,
Career,,,113,3432,642,1417,,,281,347,,292,,,,,,1705,.453,,.810,30.4,15.1,2.6,
