Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1975-76,22,MIL,NBA,SG,3,NA,108,9.7,15.6,0.622,7.2,7.6,0.944,0,4.6,4.6,10.1,1.3,1.3,NA,4.2,26.6,NA,NA,108
1976-77,23,CLE,NBA,SG,3,NA,44,9.4,19.7,0.474,2.1,6.2,0.333,3.1,1,4.2,12.5,2.1,1,NA,7.3,20.8,NA,NA,96
Career,NA,,NBA,,6,NA,152,9.6,16.8,0.571,5.7,7.2,0.792,0.9,3.6,4.5,10.8,1.5,1.2,NA,5.1,24.9,NA,NA,105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CLE,NBA,,3,NA,44,9.4,19.7,0.474,2.1,6.2,0.333,3.1,1,4.2,12.5,2.1,1,NA,7.3,20.8,NA,NA,96
1 season,NA,MIL,NBA,,3,NA,108,9.7,15.6,0.622,7.2,7.6,0.944,0,4.6,4.6,10.1,1.3,1.3,NA,4.2,26.6,NA,NA,108
