,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2005-06,22,MEM,NBA,34:55,5,15,4,6,2,9,2,2,0,3,3,2,1,0,1,3,14,4.4
2006-07,23,GSW,NBA,33:27,9,16,3,7,6,10,2,2,1,3,4,3,2,0,2,6,21,12.4
2008-09,25,TOT,NBA,28:23,7,14,5,12,2,5,3,3,1,3,4,4,3,1,3,4,19,14.6
2008-09,25,NYK,NBA,28:23,7,14,5,12,2,5,3,3,1,2,3,4,3,1,3,4,19,14.6
2008-09,25,CHI,NBA,9:47,3,6,2,4,1,2,0,0,1,3,4,1,0,0,1,0,8,7.3
Career,,,,34:55,9,16,5,12,6,10,3,3,1,3,4,4,3,1,3,6,21,14.6
1 Season,,NYK,NBA,28:23,7,14,5,12,2,5,3,3,1,2,3,4,3,1,3,4,19,14.6
1 Season,,GSW,NBA,33:27,9,16,3,7,6,10,2,2,1,3,4,3,2,0,2,6,21,12.4
1 Season,,MEM,NBA,34:55,5,15,4,6,2,9,2,2,0,3,3,2,1,0,1,3,14,4.4
1 Season,,CHI,NBA,9:47,3,6,2,4,1,2,0,0,1,3,4,1,0,0,1,0,8,7.3
