Season,Team,Lg,Salary
2005-06,Memphis Grizzlies,NBA,"$398,762"
2006-07,Golden State Warriors,NBA,"$267,111"
2008-09,Chicago Bulls,NBA,"$797,581"
Career,(may be incomplete),,"$1,463,454"
