Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1974-75,23,BOS,NBA,SF,25,NA,157,8.9,20.8,0.431,2,2.6,0.778,4.3,7.5,11.8,1.4,1.4,0.9,9.8,19.9,NA,NA,94
Career,NA,,NBA,,25,NA,157,8.9,20.8,0.431,2,2.6,0.778,4.3,7.5,11.8,1.4,1.4,0.9,9.8,19.9,NA,NA,94
