,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,22,IND,NBA,SF,78,1765,.462,12.9,.805,.310,.098,.090,.308,.195,.496,.595,.383,.349,.476,.323,.686,.052,25,.967,.366,.441,2,0
2006-07,23,IND,NBA,SF,82,2785,.459,14.9,.668,.236,.106,.078,.248,.332,.497,.668,.511,.309,.386,.382,.552,.039,32,.945,.347,.410,1,0
2007-08,24,IND,NBA,SF,80,2876,.446,15.6,.649,.221,.100,.078,.250,.351,.468,.560,.446,.415,.412,.404,.454,.026,28,.982,.128,.444,1,0
2008-09,25,IND,NBA,SF,67,2424,.447,15.8,.648,.198,.103,.104,.242,.352,.470,.609,.379,.391,.430,.404,.373,.016,20,.951,.064,.448,1,0
2009-10,26,IND,NBA,SF,62,2278,.428,15.4,.615,.237,.097,.097,.184,.385,.471,.604,.409,.405,.367,.361,.376,.014,14,.905,.100,.432,1,0
2010-11,27,IND,NBA,SF,79,2763,.425,14.9,.677,.210,.146,.091,.230,.323,.443,.614,.370,.383,.359,.386,.362,.013,14,.873,.101,.488,0,0
2011-12,28,IND,NBA,SF,62,2062,.416,14.9,.657,.192,.152,.140,.172,.343,.434,.558,.392,.379,.377,.381,.399,.004,4,.951,.226,.315,0,0
2012-13,29,IND,NBA,SF,5,74,.286,16.4,.714,.086,.171,.143,.314,.286,.320,.667,.000,.200,.455,.200,.500,.000,0,1.000,.000,,0,0
2013-14,30,TOT,NBA,SF,41,847,.378,15.9,.583,.205,.114,.094,.169,.417,.408,.540,.314,.241,.404,.336,.466,.010,3,.977,.336,.395,0,0
2013-14,30,IND,NBA,SF,29,653,.359,15.8,.578,.220,.112,.094,.152,.422,.380,.469,.360,.238,.353,.330,.388,.004,1,.968,.298,.429,0,0
2013-14,30,LAC,NBA,SF,12,194,.429,16.2,.595,.167,.119,.095,.214,.405,.480,.786,.200,.250,.500,.353,.625,.024,2,1.000,.441,.333,0,0
2014-15,31,MIA,NBA,SF,30,613,.401,18.1,.481,.154,.049,.093,.185,.519,.449,.560,.500,.400,.367,.357,.571,.006,1,.933,.298,.400,0,0
Career,,,NBA,,586,18487,.434,15.2,.655,.219,.114,.097,.225,.345,.463,.598,.402,.376,.399,.380,.442,.020,141,.937,.168,.411,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,IND,NBA,,544,17680,.435,15.1,.660,.221,.116,.097,.226,.340,.463,.597,.403,.377,.398,.382,.438,.020,138,.937,.160,.414,6,0
1 season,,MIA,NBA,,30,613,.401,18.1,.481,.154,.049,.093,.185,.519,.449,.560,.500,.400,.367,.357,.571,.006,1,.933,.298,.400,0,0
1 season,,LAC,NBA,,12,194,.429,16.2,.595,.167,.119,.095,.214,.405,.480,.786,.200,.250,.500,.353,.625,.024,2,1.000,.441,.333,0,0
