,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,22,IND,NBA,SF,78,1765,,,27%,71%,2%,-1.6,-6.1,29,22,101,12,68,15,217,15,35
2006-07,23,IND,NBA,SF,82,2785,,,85%,14%,,-3.0,-0.1,39,40,112,28,108,18,262,35,40
2007-08,24,IND,NBA,SF,80,2876,,3%,67%,30%,,-2.9,-5.0,60,47,115,35,163,17,395,38,60
2008-09,25,IND,NBA,SF,67,2424,,,69%,31%,,+1.4,+6.7,69,44,101,25,203,14,412,41,77
2009-10,26,IND,NBA,SF,62,2278,,5%,68%,27%,,-1.0,+5.0,56,58,80,20,181,11,407,39,65
2010-11,27,IND,NBA,SF,79,2763,,,74%,26%,,-0.9,+1.7,68,65,84,39,179,5,458,28,102
2011-12,28,IND,NBA,SF,62,2062,,,97%,4%,,+7.2,+11.2,34,30,47,28,100,5,251,19,68
2012-13,29,IND,NBA,SF,5,74,,,100%,,,-11.0,-16.2,2,2,1,0,2,0,7,0,2
2013-14,30,TOT,NBA,SF,41,847,,,95%,5%,,+4.7,-1.3,22,13,33,4,25,4,97,7,17
2013-14,30,IND,NBA,SF,29,653,,,96%,4%,,+8.2,+4.2,16,10,23,3,20,3,77,6,15
2013-14,30,LAC,NBA,SF,12,194,,,90%,10%,,-7.2,-15.0,6,3,10,1,5,1,20,1,2
2014-15,31,MIA,NBA,SF,30,613,,,69%,32%,,-9.8,-8.3,5,13,28,0,14,2,42,4,9
Career,,,NBA,,586,18487,,1%,72%,27%,,-0.5,+1.2,384,334,702,191,1043,91,2548,226,475
,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,IND,NBA,,544,17680,,1%,72%,27%,,-0.1,+1.8,373,318,664,190,1024,88,2486,221,464
1 season,,MIA,NBA,,30,613,,,69%,32%,,-9.8,-8.3,5,13,28,0,14,2,42,4,9
1 season,,LAC,NBA,,12,194,,,90%,10%,,-7.2,-15.0,6,3,10,1,5,1,20,1,2
