Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,25,HOU,NBA,PF,12,0,169,4.3,8.9,0.476,3.2,6,0.536,1.1,3,0.357,1.3,1.3,1,0.9,4,4.9,2.8,0.9,1.1,1.9,2.3,13
1993-94,26,HOU,NBA,PF,10,0,55,2.6,12.4,0.211,1.3,6.5,0.2,1.3,5.9,0.222,3.9,5.2,0.75,1.3,5.2,6.5,0,0.7,1.3,0,3.9,10.5
1995-96,28,ATL,NBA,PF,4,0,51,2.8,8.5,0.333,2.8,5.6,0.5,0,2.8,0,1.4,2.8,0.5,0,4.2,4.2,0,0,1.4,1.4,4.2,9.9
1996-97,29,HOU,NBA,PF,2,0,7,10.3,10.3,1,10.3,10.3,1,0,0,NA,0,0,NA,5.1,5.1,10.3,0,0,0,0,5.1,30.9
1997-98,30,HOU,NBA,SF,5,4,70,3.1,9.3,0.333,1.5,5.1,0.3,1.5,4.1,0.375,1,1,1,1.5,2.6,4.1,2.6,0.5,0,0,2.6,8.7
1998-99,31,HOU,NBA,PF,2,0,8,9,9,1,4.5,4.5,1,4.5,4.5,1,9,9,1,0,0,0,4.5,0,0,0,0,31.5
Career,NA,,NBA,,35,4,360,3.8,9.5,0.4,2.7,5.9,0.458,1.1,3.6,0.306,1.8,2.2,0.818,1,3.9,4.9,1.9,0.6,0.9,1.1,2.9,12.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,HOU,NBA,,31,4,309,4,9.7,0.41,2.7,5.9,0.451,1.3,3.7,0.344,1.9,2.1,0.889,1.2,3.8,5,2.2,0.7,0.8,1,2.7,12.5
1 season,NA,ATL,NBA,,4,0,51,2.8,8.5,0.333,2.8,5.6,0.5,0,2.8,0,1.4,2.8,0.5,0,4.2,4.2,0,0,1.4,1.4,4.2,9.9
