Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,22,SDR,NBA,PF,77,NA,13.8,2.2,5.7,0.383,NA,NA,NA,2.2,5.7,0.383,0.383,0.9,1.5,0.652,NA,NA,4.9,0.9,NA,NA,NA,1.6,5.3
1971-72,23,HOU,NBA,PF,78,NA,34.5,6.4,12.9,0.495,NA,NA,NA,6.4,12.9,0.495,0.495,2.2,3.1,0.723,NA,NA,11.8,1.5,NA,NA,NA,2.5,15
1972-73,24,HOU,NBA,PF,81,NA,36.7,8.1,16.9,0.478,NA,NA,NA,8.1,16.9,0.478,0.478,3.1,4.1,0.746,NA,NA,11.6,2.2,NA,NA,NA,2.8,19.3
1973-74,25,HOU,NBA,SF,80,NA,40.3,9.9,18.4,0.536,NA,NA,NA,9.9,18.4,0.536,0.536,4.8,5.7,0.848,2.9,6.1,9,3.1,1.1,0.8,NA,2.9,24.5
1974-75,26,HOU,NBA,PF,81,NA,38.7,8.6,16.3,0.525,NA,NA,NA,8.6,16.3,0.525,0.525,3.6,4.5,0.79,2.3,5.3,7.6,2.9,0.9,0.3,NA,2.8,20.7
1975-76,27,HOU,NBA,PF,79,NA,36.9,7.9,15.2,0.517,NA,NA,NA,7.9,15.2,0.517,0.517,2.8,3.6,0.767,2.1,6.3,8.4,2.4,0.5,0.2,NA,2.6,18.5
1976-77,28,HOU,NBA,PF,81,NA,38.6,9,17.7,0.51,NA,NA,NA,9,17.7,0.51,0.51,3.5,4.2,0.839,2.1,6.3,8.4,2.1,0.7,0.3,NA,2.4,21.6
1977-78,29,HOU,NBA,SF,23,NA,36.9,9.4,19.4,0.485,NA,NA,NA,9.4,19.4,0.485,0.485,2.7,3.5,0.753,1.7,4.3,6,1.4,0.7,0.2,1.7,2.7,21.5
1978-79,30,HOU,NBA,PF,74,NA,35.7,8.4,16.2,0.517,NA,NA,NA,8.4,16.2,0.517,0.517,2.3,3,0.76,2.3,5.4,7.7,1.9,0.6,0.2,1.9,2.5,19
1979-80,31,HOU,NBA,PF,62,NA,29.6,6,12.5,0.476,0.4,1.3,0.278,5.6,11.3,0.498,0.49,1.9,2.4,0.803,2.1,3.6,5.8,1.8,0.5,0.2,1.6,2.6,14.2
1980-81,32,HOU,NBA,PF,52,NA,24.3,5.1,10.8,0.467,0.2,1,0.235,4.8,9.8,0.49,0.478,1.3,1.6,0.793,1.5,2.5,4,1.6,0.4,0.1,1.1,2.3,11.6
Career,NA,,NBA,,768,NA,33.5,7.3,14.6,0.501,0.3,1.1,0.262,7.3,14.5,0.504,0.502,2.7,3.5,0.784,2.2,5.2,8.1,2,0.7,0.3,1.6,2.5,17.4
