,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,22,PHO,NBA,SF,79,2857,.480,10.2,.929,.270,.220,.237,.203,.071,.497,.674,.424,.407,.447,.256,.672,.079,84,1.000,.622,.353,3,0
2001-02,23,PHO,NBA,SF,81,3109,.469,11.8,.913,.225,.149,.282,.256,.087,.476,.662,.409,.409,.426,.393,.700,.072,93,.958,.393,.417,2,0
2002-03,24,PHO,NBA,SF,81,3373,.452,13.5,.752,.207,.139,.205,.200,.248,.473,.651,.397,.405,.410,.387,.589,.070,98,1.000,.470,.427,2,0
2003-04,25,PHO,NBA,SF,79,3217,.440,11.7,.802,.286,.142,.219,.155,.198,.465,.627,.524,.340,.288,.340,.540,.077,98,.956,.430,.439,1,0
2004-05,26,PHO,NBA,PF,81,3146,.476,11.4,.735,.344,.126,.164,.100,.265,.526,.667,.417,.434,.333,.334,.681,.119,143,.965,.393,.328,0,0
2005-06,27,PHO,NBA,PF,81,3263,.525,10.1,.788,.384,.151,.155,.097,.212,.577,.752,.432,.443,.323,.331,.737,.151,190,.938,.455,.386,1,0
2006-07,28,PHO,NBA,SF,80,3010,.524,9.8,.765,.415,.156,.125,.068,.235,.587,.726,.473,.448,.260,.317,.748,.171,169,.975,.460,.336,3,0
2007-08,29,TOT,NBA,PF,63,2315,.508,9.2,.748,.470,.133,.098,.047,.252,.567,.670,.400,.364,.432,.333,.778,.182,130,.970,.419,.313,0,0
2007-08,29,PHO,NBA,PF,47,1713,.526,9.7,.711,.479,.102,.081,.048,.289,.599,.686,.424,.362,.500,.347,.817,.196,104,.983,.419,.314,0,0
2007-08,29,MIA,NBA,PF,16,602,.459,7.8,.852,.445,.220,.144,.043,.148,.494,.624,.370,.367,.222,.258,.670,.144,26,.875,.419,.308,0,0
2008-09,30,TOT,NBA,SF,69,2470,.485,6.9,.933,.407,.313,.165,.047,.067,.506,.660,.401,.392,.270,.189,.653,.126,89,.900,.623,.182,1,0
2008-09,30,MIA,NBA,SF,42,1516,.482,7.1,.910,.406,.305,.155,.045,.090,.510,.641,.412,.420,.300,.200,.667,.139,55,.875,.675,.185,0,0
2008-09,30,TOR,NBA,SF,27,954,.488,6.7,.962,.409,.325,.178,.050,.038,.502,.686,.387,.361,.235,.154,.636,.108,34,1.000,.462,.167,1,0
2009-10,31,DAL,NBA,SF,75,2385,.508,5.2,.976,.482,.333,.130,.031,.024,.516,.616,.429,.406,.375,.158,.724,.086,61,1.000,.474,.222,0,0
2010-11,32,DAL,NBA,SF,80,2253,.520,6.8,.960,.361,.428,.119,.053,.040,.536,.731,.448,.323,.386,.152,.685,.096,77,1.000,.576,.105,1,0
2011-12,33,DAL,NBA,SF,63,1919,.446,8.2,.895,.300,.393,.169,.033,.105,.464,.660,.362,.404,.190,.294,.623,.071,43,1.000,.794,.259,0,0
2012-13,34,DAL,NBA,PF,67,2010,.514,7.7,.894,.357,.375,.138,.025,.106,.538,.703,.429,.421,.471,.315,.741,.071,45,1.000,.685,.340,0,0
2013-14,35,DAL,NBA,SF,76,2409,.482,10.0,.771,.322,.294,.136,.020,.229,.518,.689,.399,.417,.214,.358,.795,.092,62,1.000,.512,.349,1,0
2014-15,36,CLE,NBA,SF,57,1101,.446,8.0,.828,.397,.322,.094,.015,.172,.484,.623,.384,.320,.000,.261,.766,.101,26,1.000,.761,.286,0,0
Career,,,NBA,,1112,38837,.485,9.9,.838,.334,.217,.175,.111,.162,.514,.679,.423,.401,.375,.332,.688,.104,1408,.973,.478,.354,15,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,PHO,NBA,,609,23688,.482,11.2,.805,.311,.150,.193,.151,.195,.515,.686,.437,.406,.382,.344,.678,.109,979,.971,.444,.379,12,0
5 seasons,,DAL,NBA,,361,10976,.496,7.5,.903,.368,.366,.137,.033,.097,.516,.676,.417,.394,.342,.307,.714,.084,288,1.000,.606,.298,2,0
2 seasons,,MIA,NBA,,58,2118,.475,7.3,.892,.418,.278,.151,.044,.108,.505,.635,.401,.404,.276,.225,.668,.140,81,.875,.563,.225,0,0
1 season,,CLE,NBA,,57,1101,.446,8.0,.828,.397,.322,.094,.015,.172,.484,.623,.384,.320,.000,.261,.766,.101,26,1.000,.761,.286,0,0
1 season,,TOR,NBA,,27,954,.488,6.7,.962,.409,.325,.178,.050,.038,.502,.686,.387,.361,.235,.154,.636,.108,34,1.000,.462,.167,1,0
