,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,22,PHO,NBA,SF,4,139,,,100%,,,-3.5,+26.2,3,2,8,0,7,0,8,1,3
2002-03,24,PHO,NBA,SF,6,282,,,57%,43%,,-3.9,+65.9,7,5,9,1,12,0,26,2,5
2004-05,26,PHO,NBA,PF,15,635,,,9%,91%,,+4.4,-0.4,12,6,29,1,15,0,58,5,13
2005-06,27,PHO,NBA,PF,20,849,,,44%,55%,1%,+3.5,+10.4,6,7,35,1,31,7,76,7,14
2006-07,28,PHO,NBA,SF,11,455,,5%,67%,28%,,+8.9,+24.0,7,4,20,0,17,2,31,5,10
2009-10,31,DAL,NBA,SF,6,148,,,69%,31%,,+8.5,+18.8,4,2,5,2,2,0,12,1,4
2010-11,32,DAL,NBA,SF,21,690,,,97%,4%,,+6.2,-2.8,18,13,23,2,21,3,107,5,18
2011-12,33,DAL,NBA,SF,4,140,,,55%,45%,,-4.8,+5.3,4,4,6,1,4,3,10,0,2
2013-14,35,DAL,NBA,SF,7,193,,,62%,38%,1%,-6.1,-8.7,1,3,7,1,4,0,33,1,3
2014-15,36,CLE,NBA,SF,6,25,,46%,54%,,,+4.6,+0.6,0,0,0,0,0,0,3,0,1
Career,,,NBA,,100,3556,,1%,57%,42%,,+3.4,+11.7,62,46,142,9,113,15,364,27,73
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,PHO,NBA,,56,2360,,1%,44%,55%,,+3.5,+17.7,35,24,101,3,82,9,199,20,45
4 seasons,,DAL,NBA,,38,1171,,,82%,18%,,+3.1,-0.1,27,22,41,6,31,6,162,7,27
1 season,,CLE,NBA,,6,25,,46%,54%,,,+4.6,+0.6,0,0,0,0,0,0,3,0,1
