Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,24,PHO,NBA,SF,1,0,23:00,4,9,0.444,0,1,0,0,0,NA,5,7,4,3,1,0,1,8
2004-05,26,PHO,NBA,PF,1,0,15:54,5,7,0.714,0,0,NA,0,1,0,3,3,4,0,0,1,0,10
2005-06,27,PHO,NBA,PF,1,0,17:15,5,9,0.556,0,0,NA,4,7,0.571,4,8,0,1,1,0,1,14
2006-07,28,PHO,NBA,SF,1,0,21:54,9,15,0.6,0,1,0,0,0,NA,5,8,4,2,0,2,0,18
Career,NA,,NBA,,4,0,78,23,40,0.575,0,2,0,4,8,0.5,17,26,12,6,2,3,2,50
