Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980-81,22,DET,NBA,PG,76,NA,1581,4.5,11,0.407,0.1,0.4,0.235,4.4,10.6,0.413,2.4,3,0.797,0.5,2.2,2.7,5.7,2,0.2,3.8,2.8,11.5
1981-82,23,KCK,NBA,PG,81,19,1973,6.5,13.8,0.473,0.1,0.5,0.296,6.4,13.3,0.479,2.7,3.4,0.794,0.5,2.2,2.7,7.6,2,0,3.2,2.7,15.9
1982-83,24,KCK,NBA,PG,75,74,2690,8,16.3,0.492,0,0.2,0.125,8,16.1,0.497,4.1,5.1,0.82,0.6,2.2,2.8,8.2,1.7,0.1,3.6,2.8,20.2
1983-84,25,KCK,NBA,PG,73,73,2363,7.2,15.6,0.462,0,0.2,0.3,7.2,15.5,0.464,3.7,4.8,0.776,0.5,1.7,2.2,8.5,1.8,0.2,3,2.6,18.2
1984-85,26,KCK,NBA,PG,72,66,2373,6.9,13.9,0.501,0.1,0.4,0.25,6.8,13.4,0.508,2.3,2.9,0.794,0.6,1.9,2.5,7.3,1.4,0.1,2.7,2.2,16.3
1985-86,27,SAC,NBA,PG,75,31,1971,6.9,14.2,0.485,0.2,0.6,0.323,6.7,13.6,0.491,2.3,2.9,0.795,0.5,1.8,2.3,6.2,1.2,0,2.4,2.4,16.3
1986-87,28,LAC,NBA,PG,60,22,1566,6.8,15.7,0.432,0.3,1.7,0.167,6.5,14,0.463,3.2,3.8,0.837,0.6,1.8,2.4,7.5,1.4,0,3.5,2.5,17
1987-88,29,LAC,NBA,PG,74,51,2024,5.8,12.8,0.456,0.5,1.6,0.289,5.4,11.2,0.479,1.5,1.9,0.769,0.4,1.7,2.1,6.8,1.2,0,2.7,2,13.6
1989-90,31,LAL,NBA,PG,80,3,1333,4.6,10.3,0.444,0.9,2.2,0.395,3.7,8.2,0.457,1.2,1.6,0.767,0.3,2.3,2.6,5.9,1.3,0.1,2.6,2.5,11.3
1990-91,32,LAL,NBA,PG,48,2,496,3.9,9.1,0.432,1,2.4,0.424,2.9,6.7,0.435,1.2,1.6,0.773,0.4,2.1,2.5,8.6,1.1,0.1,3.6,2.9,10.1
Career,NA,,NBA,,714,341,18370,6.5,13.9,0.467,0.2,0.8,0.291,6.3,13.1,0.478,2.7,3.4,0.798,0.5,2,2.5,7.3,1.6,0.1,3.1,2.5,15.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,"KCK,SAC",NBA,,376,263,11370,7.2,14.8,0.483,0.1,0.4,0.268,7.1,14.5,0.488,3.1,3.9,0.798,0.5,2,2.5,7.6,1.6,0.1,3,2.6,17.6
2 seasons,NA,LAC,NBA,,134,73,3590,6.2,14.1,0.444,0.4,1.6,0.235,5.9,12.4,0.471,2.2,2.7,0.81,0.5,1.8,2.2,7.1,1.3,0,3,2.2,15.1
2 seasons,NA,LAL,NBA,,128,5,1829,4.4,10,0.441,0.9,2.2,0.404,3.5,7.8,0.452,1.2,1.6,0.768,0.3,2.3,2.6,6.6,1.2,0.1,2.8,2.6,11
1 season,NA,DET,NBA,,76,NA,1581,4.5,11,0.407,0.1,0.4,0.235,4.4,10.6,0.413,2.4,3,0.797,0.5,2.2,2.7,5.7,2,0.2,3.8,2.8,11.5
