Season,Team,Lg,Salary
1984-85,Kansas City Kings,NBA,"$700,000"
1985-86,Sacramento Kings,NBA,"$600,000"
1987-88,Los Angeles Clippers,NBA,"$600,000"
1990-91,Los Angeles Lakers,NBA,"$550,000"
1991-92,Los Angeles Lakers,NBA,"$600,000"
Career,(may be incomplete),,"$3,050,000"
