,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1980-81,22,DET,NBA,,11,,1,,,,8,11,,,,,,,,,23,
1981-82,23,KCK,NBA,,12,,1,,,,8,10,,,,,,,,,28,
1982-83,24,KCK,NBA,,13,27,1,,13,,15,18,,,,,,,,,33,
1983-84,25,KCK,NBA,,12,23,1,2,12,22,14,17,3,7,7,17,5,1,6,5,29,33.2
1984-85,26,KCK,NBA,,12,20,1,4,12,20,8,9,3,5,5,15,5,1,7,5,30,26.8
1985-86,27,SAC,NBA,,11,21,1,3,10,18,6,8,2,5,5,12,4,1,5,5,26,20.8
1986-87,28,LAC,NBA,,11,18,2,4,11,18,8,10,3,5,6,14,5,1,9,4,25,25.3
1987-88,29,LAC,NBA,,12,20,3,5,12,19,6,7,2,6,6,12,3,0,6,5,27,22.9
1989-90,31,LAL,NBA,,7,16,3,4,6,12,6,6,2,5,6,9,5,1,6,5,15,14.9
1990-91,32,LAL,NBA,,4,11,3,6,4,9,3,4,1,2,3,14,2,1,5,3,11,10.3
Career,,,,,13,,3,,,,15,18,,,,,,,,,33,
5 Seasons,,"KCK,SAC",NBA,,13,,1,,,,15,18,,,,,,,,,33,
2 Seasons,,LAC,NBA,,12,20,3,5,12,19,8,10,3,6,6,14,5,1,9,5,27,25.3
2 Seasons,,LAL,NBA,,7,16,3,6,6,12,6,6,2,5,6,14,5,1,6,5,15,14.9
1 Season,,DET,NBA,,11,,1,,,,8,11,,,,,,,,,23,
