,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1976-77,18,MISSOURI,28,,75,175,,,44,59,,77,,,,,,194,.429,,.746,,6.9,2.8,
1977-78,19,MISSOURI,30,1029,150,344,,,80,105,,90,,,,,,380,.436,,.762,34.3,12.7,3.0,
1978-79,20,MISSOURI,28,1037,181,366,,,64,100,,73,,,,,,426,.495,,.640,37.0,15.2,2.6,
1979-80,21,MISSOURI,31,1092,151,279,,,99,121,,89,,,,,,401,.541,,.818,35.2,12.9,2.9,
Career,,,117,3158,557,1164,,,287,385,,329,,,,,,1401,.479,,.745,35.5,12.0,2.8,
