Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2006-07,21,UTA,NBA,PF,82,1,1472,7.4,14.2,0.525,0,0.1,0.333,7.4,14.1,0.527,5,7.4,0.673,6.5,8.5,15.1,2.2,2.4,2.6,3.3,8.4,19.9,NA,112,102
2007-08,22,UTA,NBA,PF,82,2,1702,7.7,15.2,0.504,0,0.1,0,7.7,15.1,0.508,4.7,6.9,0.677,5.1,8.9,13.9,2.5,2.2,2.2,2.6,8.1,20,NA,112,103
2008-09,23,UTA,NBA,PF,76,38,2290,9,16.9,0.534,0,0.1,0,9,16.8,0.537,5.1,7.3,0.699,5.6,9.1,14.7,3.1,1.8,1.6,2.9,6.5,23.1,NA,116,105
2009-10,24,UTA,NBA,PF,82,8,2277,8.7,16.1,0.538,0,0.2,0.111,8.6,15.9,0.543,4.1,5.9,0.693,4.2,8.4,12.6,2.9,1.4,2.2,2.6,6.4,21.4,NA,113,103
2010-11,25,UTA,NBA,PF,76,76,2605,10.6,20,0.531,0.2,0.5,0.391,10.4,19.5,0.535,5.2,6.8,0.757,3.3,8.4,11.7,3.8,2.1,1.4,2.9,5.5,26.6,NA,114,108
2011-12,26,UTA,NBA,PF,64,62,2100,10.6,21.5,0.495,0.2,0.8,0.226,10.5,20.7,0.505,5,6.4,0.792,4.5,9.6,14.1,3.7,2.9,1.3,2.8,5.5,26.5,NA,113,102
2012-13,27,UTA,NBA,PF,78,78,2375,9.5,19.4,0.49,0.3,0.9,0.333,9.2,18.6,0.498,5.9,7.9,0.742,3.9,8.4,12.3,4.5,2.3,1.8,3.1,5.2,25.2,NA,112,104
2013-14,28,ATL,NBA,PF,74,73,2482,9.9,21.4,0.461,1.6,4.3,0.358,8.3,17.1,0.487,5.8,8,0.731,3.1,9.7,12.8,4.7,2.6,1.6,3.8,4.3,27.1,NA,105,102
2014-15,29,ATL,NBA,PF,73,73,2390,9.5,19.9,0.476,1.6,4.6,0.356,7.8,15.3,0.513,5.5,7.2,0.757,3,9.2,12.2,4.8,2.8,1.5,3.5,4.3,26,NA,109,99
2015-16,30,ATL,NBA,PF,81,81,2647,9.4,19.9,0.47,1.4,4.3,0.319,8,15.6,0.512,5.8,7.6,0.757,3.7,10,13.7,4.9,2.7,2.6,3.6,4.4,25.9,NA,108,96
2016-17,31,ATL,NBA,PF,69,67,2343,9,20.4,0.442,1.6,5.1,0.311,7.5,15.4,0.486,6.5,8.5,0.768,2.3,8.9,11.2,5.3,1.9,1.3,3.3,3.9,26.2,NA,108,104
2017-18,32,DEN,NBA,PF,38,37,1143,8.8,18.9,0.464,1.7,4.9,0.345,7.1,14,0.506,4.9,7,0.696,2.8,7.8,10.6,4.6,1.7,1.9,3.2,4.3,24.1,NA,109,109
2018-19,33,DEN,NBA,PF,70,65,1895,8.3,17.2,0.484,1.5,4.1,0.365,6.8,13.1,0.522,4.7,6.5,0.727,4,9.1,13.1,3.7,2.2,1.4,2.5,4.7,22.9,NA,116,106
2019-20,34,DEN,NBA,PF,44,41,1075,8.6,17.8,0.486,2.2,5,0.44,6.4,12.8,0.504,4.8,5.8,0.833,4,7.9,11.9,3.2,1.7,1.3,2.8,5.8,24.3,NA,117,108
Career,NA,,NBA,,989,702,28796,9.2,18.8,0.491,0.8,2.5,0.343,8.4,16.3,0.513,5.3,7.2,0.737,3.9,8.9,12.9,4,2.2,1.8,3.1,5.4,24.5,NA,111,103
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,UTA,NBA,,540,265,14821,9.2,17.9,0.516,0.1,0.4,0.274,9.1,17.5,0.522,5,6.9,0.723,4.6,8.7,13.3,3.3,2.1,1.8,2.9,6.3,23.6,NA,113,104
4 seasons,NA,ATL,NBA,,297,294,9862,9.4,20.4,0.463,1.5,4.6,0.335,7.9,15.8,0.499,5.9,7.8,0.753,3.1,9.5,12.5,4.9,2.5,1.8,3.6,4.2,26.3,NA,107,100
3 seasons,NA,DEN,NBA,,152,143,4113,8.5,17.8,0.479,1.7,4.6,0.381,6.8,13.3,0.513,4.8,6.4,0.743,3.7,8.5,12.1,3.8,1.9,1.5,2.7,4.9,23.6,NA,115,107
