Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,28,ATL,NBA,PF,1,0,14:52,3,5,0.6,0,2,0,0,0,NA,0,3,1,0,0,0,0,6
2014-15,29,ATL,NBA,PF,1,0,15:35,2,6,0.333,1,3,0.333,0,0,NA,1,6,3,2,0,2,0,5
2015-16,30,ATL,NBA,PF,1,0,19:04,1,6,0.167,1,2,0.5,0,0,NA,1,3,1,0,0,0,0,3
2016-17,31,ATL,NBA,PF,1,0,13:26,2,4,0.5,1,3,0.333,0,0,NA,0,5,3,1,0,0,0,5
Career,NA,,NBA,,4,0,63,8,21,0.381,3,10,0.3,0,0,NA,2,17,8,3,0,2,0,19
