,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2011-12,23,NJN,NBA,41:52,11,19,4,7,10,17,7,8,4,8,10,7,3,1,6,4,24,21.0
2012-13,24,BRK,NBA,36:53,12,16,2,4,11,13,6,6,4,6,7,7,3,2,5,5,27,21.2
2013-14,25,TOT,NBA,26:30,9,13,3,5,7,11,6,6,3,5,7,4,3,2,3,3,23,17.3
2013-14,25,BOS,NBA,17:36,3,7,1,1,3,6,3,4,1,5,5,1,1,1,3,2,8,6.3
2013-14,25,GSW,NBA,7:20,2,5,0,1,2,4,3,4,1,1,2,0,1,0,0,0,5,3.0
2013-14,25,LAL,NBA,26:30,9,13,3,5,7,11,6,6,3,4,7,4,3,2,3,3,23,17.3
2017-18,29,MEM,NBA,36:43,11,20,5,10,10,17,7,7,4,4,8,7,2,2,5,3,25,22.4
2018-19,30,MEM,NBA,22:35,7,10,2,4,5,10,5,7,2,4,4,3,3,1,3,3,18,15.7
Career,,,,41:52,12,20,5,10,11,17,7,8,4,8,10,7,3,2,6,5,27,22.4
2 Seasons,,"BRK,NJN",NBA,41:52,12,19,4,7,11,17,7,8,4,8,10,7,3,2,6,5,27,21.2
2 Seasons,,MEM,NBA,36:43,11,20,5,10,10,17,7,7,4,4,8,7,3,2,5,3,25,22.4
1 Season,,LAL,NBA,26:30,9,13,3,5,7,11,6,6,3,4,7,4,3,2,3,3,23,17.3
1 Season,,BOS,NBA,17:36,3,7,1,1,3,6,3,4,1,5,5,1,1,1,3,2,8,6.3
1 Season,,GSW,NBA,7:20,2,5,0,1,2,4,3,4,1,1,2,0,1,0,0,0,5,3.0
