,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,23,NJN,NBA,SG,56,1648,4%,88%,8%,,,-10.9,-8.7,44,36,55,6,68,5,296,19,34
2012-13,24,BRK,NBA,SG,73,912,1%,86%,13%,,,-3.2,-6.8,29,21,37,5,41,2,178,11,28
2013-14,25,TOT,NBA,SG,35,316,6%,64%,30%,,,+3.8,+6.1,6,9,6,1,17,4,55,4,7
2013-14,25,BOS,NBA,SG,10,73,,39%,61%,,,+6.7,+12.0,3,3,1,0,3,0,8,0,1
2013-14,25,GSW,NBA,SG,7,15,13%,88%,,,,+8.6,+3.7,0,0,0,0,0,0,0,0,0
2013-14,25,LAL,NBA,SG,18,228,8%,70%,22%,,,+2.6,+9.2,3,6,5,1,14,4,47,4,6
2017-18,29,MEM,NBA,SG,7,193,3%,57%,38%,2%,,-0.8,+6.1,9,2,2,1,11,0,59,4,4
2018-19,30,MEM,NBA,SG,29,387,1%,85%,14%,,,-5.1,-2.9,5,8,12,4,13,4,57,2,8
Career,,,NBA,,200,3456,3%,83%,14%,,,-6.3,-5.3,93,76,112,17,150,15,645,40,81
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,"NJN,BRK",NBA,,129,2560,3%,87%,10%,,,-8.2,-8.0,73,57,92,11,109,7,474,30,62
2 seasons,,MEM,NBA,,36,580,2%,76%,22%,1%,,-3.7,+0.1,14,10,14,5,24,4,116,6,12
1 season,,LAL,NBA,,18,228,8%,70%,22%,,,+2.6,+9.2,3,6,5,1,14,4,47,4,6
1 season,,BOS,NBA,,10,73,,39%,61%,,,+6.7,+12.0,3,3,1,0,3,0,8,0,1
1 season,,GSW,NBA,,7,15,13%,88%,,,,+8.6,+3.7,0,0,0,0,0,0,0,0,0
