Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,22,INA,ABA,PF,73,NA,1386,5.2,10.6,0.488,0,0.1,0.2,5.2,10.5,0.491,3,4.6,0.644,3.9,8.5,12.4,1.3,NA,NA,2.2,5.5,13.4
1972-73,23,INA,ABA,PF,84,NA,2541,4.6,10.4,0.446,0,0.1,0,4.6,10.3,0.452,2.1,3.6,0.587,3.1,7.3,10.4,1.8,NA,1.6,2.2,4.1,11.4
1973-74,24,INA,ABA,PF,83,NA,2319,5.1,10.2,0.498,0,0.1,0.375,5,10.1,0.5,1.5,3,0.518,3.1,7.4,10.5,1.5,1.1,2.7,2.7,4.6,11.8
1974-75,25,INA,ABA,C,81,NA,2603,6.7,12.8,0.527,0,0.1,0,6.7,12.7,0.529,2.1,2.8,0.752,4.1,6.2,10.3,1.8,1,1.8,2.9,4.6,15.5
1975-76,26,INA,ABA,PF,74,NA,2166,6.2,13.8,0.453,0,0.1,0.25,6.2,13.7,0.454,4,5.6,0.723,4.1,7,11.1,2.4,1.3,1.3,3.3,5.1,16.5
1976-77,27,IND,NBA,C,82,NA,2302,5.6,12.7,0.443,NA,NA,NA,5.6,12.7,0.443,2.5,3.8,0.66,3.6,7.3,10.8,2.6,1.5,1.7,NA,5.5,13.7
1977-78,28,TOT,NBA,PF,78,NA,1966,6.2,13,0.479,NA,NA,NA,6.2,13,0.479,3.1,5.2,0.584,3.6,6.9,10.6,1.9,1.2,1.5,3.2,5.3,15.5
1977-78,28,NJN,NBA,PF,45,NA,1220,7,14.8,0.471,NA,NA,NA,7,14.8,0.471,3.5,6,0.576,3.7,6.3,10,1.4,1.4,1.3,3.2,4.7,17.4
1977-78,28,DEN,NBA,PF,33,NA,746,5,10.1,0.498,NA,NA,NA,5,10.1,0.498,2.4,3.9,0.605,3.5,8,11.5,2.6,0.7,1.8,3.2,6.3,12.4
1978-79,29,KCK,NBA,PF,78,NA,1618,4.7,9.5,0.493,NA,NA,NA,4.7,9.5,0.493,2.8,5,0.558,3.1,6.5,9.6,2,1.1,1.5,3,6.4,12.2
1979-80,30,GSW,NBA,PF,49,NA,708,4.2,9.1,0.458,0,0,NA,4.2,9.1,0.458,1.7,3.5,0.5,3,6.2,9.2,2.4,1.1,1.2,3,6.5,10.1
Career,NA,,TOT,,682,NA,17609,5.5,11.6,0.477,0,0.1,0.167,5.5,11.6,0.478,2.5,4,0.628,3.5,7.1,10.6,2,1.2,1.7,2.8,5.1,13.6
,NA,,ABA,,395,NA,11015,5.6,11.6,0.483,0,0.1,0.167,5.6,11.5,0.486,2.5,3.8,0.653,3.6,7.2,10.8,1.8,1.1,1.9,2.7,4.7,13.7
,NA,,NBA,,287,NA,6594,5.4,11.6,0.466,0,0,NA,5.4,11.6,0.466,2.7,4.5,0.592,3.4,6.9,10.3,2.2,1.3,1.5,3.1,5.8,13.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"INA,IND",ABA,,477,NA,13317,5.6,11.8,0.476,0,0.1,0.167,5.6,11.7,0.478,2.5,3.8,0.654,3.6,7.2,10.8,1.9,1.2,1.8,2.7,4.8,13.7
1 season,NA,KCK,NBA,,78,NA,1618,4.7,9.5,0.493,NA,NA,NA,4.7,9.5,0.493,2.8,5,0.558,3.1,6.5,9.6,2,1.1,1.5,3,6.4,12.2
1 season,NA,GSW,NBA,,49,NA,708,4.2,9.1,0.458,0,0,NA,4.2,9.1,0.458,1.7,3.5,0.5,3,6.2,9.2,2.4,1.1,1.2,3,6.5,10.1
1 season,NA,NJN,NBA,,45,NA,1220,7,14.8,0.471,NA,NA,NA,7,14.8,0.471,3.5,6,0.576,3.7,6.3,10,1.4,1.4,1.3,3.2,4.7,17.4
1 season,NA,DEN,NBA,,33,NA,746,5,10.1,0.498,NA,NA,NA,5,10.1,0.498,2.4,3.9,0.605,3.5,8,11.5,2.6,0.7,1.8,3.2,6.3,12.4
