Season,Team,Lg,Salary
2013-14,Washington Wizards,NBA,"$4,278,000"
2014-15,Washington Wizards,NBA,"$4,470,480"
2015-16,Washington Wizards,NBA,"$4,662,960"
2016-17,Washington Wizards,NBA,"$5,893,981"
2017-18,Washington Wizards,NBA,"$24,773,250"
2018-19,Chicago Bulls,NBA,"$26,011,913"
Career,(may be incomplete),,"$70,090,584"
