Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1974-75,24,KCO,NBA,PF,6,NA,103,10.5,16.2,0.647,8.1,9.6,0.85,3.3,9.1,12.4,1,1,1,NA,10,29.1,NA,NA,98
1976-77,26,GSW,NBA,PF,6,NA,21,15.6,22.3,0.7,4.5,8.9,0.5,4.5,0,4.5,0,2.2,0,NA,4.5,35.6,NA,NA,105
Career,NA,,NBA,,12,NA,124,11.4,17.3,0.659,7.5,9.4,0.792,3.5,7.5,11,0.8,1.2,0.8,NA,9,30.3,NA,NA,99
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,GSW,NBA,,6,NA,21,15.6,22.3,0.7,4.5,8.9,0.5,4.5,0,4.5,0,2.2,0,NA,4.5,35.6,NA,NA,105
1 season,NA,KCO,NBA,,6,NA,103,10.5,16.2,0.647,8.1,9.6,0.85,3.3,9.1,12.4,1,1,1,NA,10,29.1,NA,NA,98
