,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,20,NOH,NBA,SF,57,640,,5%,62%,33%,,+2.0,-4.9,20,10,30,2,22,2,89,4,8
2008-09,21,NOH,NBA,SF,54,772,,,58%,41%,,+1.4,-0.6,20,16,30,1,17,3,91,6,8
2009-10,22,NOH,NBA,SF,68,871,,4%,63%,34%,,-1.5,+1.8,20,15,31,2,17,4,87,3,12
2010-11,23,TOR,NBA,SF,52,766,,18%,79%,3%,,-0.2,+8.3,26,8,22,6,20,4,123,3,8
Career,,,NBA,,231,3049,,7%,66%,28%,,+0.3,+1.4,86,49,113,11,76,13,390,16,36
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NOH,NBA,,179,2283,,3%,61%,36%,,+0.4,-0.9,60,41,91,5,56,9,267,13,28
1 season,,TOR,NBA,,52,766,,18%,79%,3%,,-0.2,+8.3,26,8,22,6,20,4,123,3,8
