Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Stan Pietkiewicz,,1,0.6,0
Sundiata Gaines,95.5,1,0.5,-0.1
Tarence Kinsey,89.4,0.9,0.6,0
Tony Bennett,86.2,0.9,0.7,0
Bobby Lewis,84.8,1,0.7,-0.1
Marco Belinelli,83.9,1.2,0.5,0
Eddie Hughes,83.2,1,0.4,0
Patty Mills,82.9,0.9,0.7,0
Norris Cole,78.9,1.2,0.6,0
Phil Rollins,77.7,1.1,0.7,0.1
Brooks Thompson,77.5,1.1,0.6,0.1
