Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,20,ATL,NBA,PF,74,1785,18.3,0.62,0.086,0.341,11,22.8,16.9,8.9,1.3,3.8,14.3,17.9,NA,3.4,2,5.4,0.145,NA,-0.4,0.2,-0.2,0.8
2018-19,21,ATL,NBA,PF,61,1829,21.8,0.627,0.19,0.32,12.3,22.1,17.1,11,0.6,1.8,11.2,23.7,NA,5,1,6,0.158,NA,2.8,-1.9,0.9,1.3
2019-20,22,ATL,NBA,PF,41,1363,23.5,0.659,0.243,0.248,9,24,16.4,7.6,1.1,4.1,10.1,22.7,NA,3.8,1.1,4.9,0.174,NA,3.7,-0.7,3.1,1.7
Career,NA,,NBA,,176,4977,21,0.634,0.178,0.304,11,22.9,16.8,9.3,1,3.2,11.8,21.4,NA,12.2,4.2,16.4,0.158,NA,1.9,-0.8,1.1,3.9
