,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2015-16,18,WAKE,31,446,81,148,0,0,65,94,52,122,7,9,23,31,82,227,.547,,.691,14.4,7.3,3.9,0.2
2016-17,19,WAKE,33,878,234,376,0,1,164,220,124,324,17,21,52,60,98,632,.622,.000,.745,26.6,19.2,9.8,0.5
Career,,,64,1324,315,524,0,1,229,314,176,446,24,30,75,91,180,859,.601,.000,.729,20.7,13.4,7.0,0.4
