Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,21,SDC,NBA,PF,70,69,36.2,9.8,18.7,0.523,0,0,0,9.8,18.7,0.523,0.523,4.2,5.9,0.709,4.3,6.3,10.6,2.5,1.8,0.9,2.9,4.2,23.7
1983-84,22,SDC,NBA,PF,81,80,35.9,9.1,18.4,0.494,0,0,0,9.1,18.4,0.495,0.494,4.7,6.5,0.72,4,5.6,9.6,1.7,1.1,0.7,2.7,3.7,22.9
1984-85,23,MIL,NBA,PF,79,78,34.5,9.6,19.4,0.495,0,0,0,9.6,19.4,0.496,0.495,4.3,5.9,0.741,3.1,6,9.1,2.9,1.5,0.8,2.4,3.3,23.6
1985-86,24,MIL,NBA,PF,82,82,32.5,8.3,17.5,0.474,0,0,0,8.3,17.5,0.474,0.474,3.2,4.9,0.656,2.7,5.8,8.5,2.4,1.5,0.6,2.3,3.5,19.8
1986-87,25,MIL,NBA,PF,82,77,33.8,8.9,17.4,0.511,0,0,0,8.9,17.4,0.512,0.511,3,4.6,0.662,2.6,5.9,8.5,2.8,1.6,1,2.1,3.6,20.8
1987-88,26,MIL,NBA,PF,76,76,34.6,8.9,18.3,0.485,0,0,0.333,8.9,18.3,0.485,0.485,3.6,5.3,0.665,2.4,4.9,7.3,2.4,1,0.6,2.2,3.6,21.3
1988-89,27,MIL,NBA,SF,80,78,35.3,9.1,19.5,0.467,0.1,0.2,0.467,9,19.4,0.467,0.469,4.5,5.8,0.787,3.5,4.6,8.1,2.5,1.3,0.9,2.5,3.3,22.9
1989-90,28,SAS,NBA,PF,81,78,34.8,9,18.9,0.475,0.2,0.7,0.322,8.8,18.2,0.481,0.481,4.2,5.4,0.78,2.8,5.6,8.4,2.7,1.4,0.6,2.5,3.5,22.4
1990-91,29,SAS,NBA,PF,67,62,32.8,7.5,15.5,0.484,0.1,0.5,0.212,7.4,15,0.493,0.487,2.4,3.6,0.683,2.9,4.9,7.8,2.3,0.9,0.4,2,3.4,17.6
1991-92,30,SAS,NBA,PF,70,67,30.7,7.3,15,0.488,0.1,0.2,0.385,7.3,14.9,0.489,0.491,2.5,3.6,0.711,3.5,5.5,9,1.5,0.8,0.5,1.6,3,17.3
1992-93,31,SAS,NBA,PF,8,0,9.5,1.4,3.6,0.379,0,0,NA,1.4,3.6,0.379,0.379,0.6,1.3,0.5,0.8,1.6,2.4,0.5,0.1,0.1,0.3,2.1,3.4
1993-94,32,SAS,NBA,PF,59,29,19.2,3.1,7.3,0.428,0,0,0,3.1,7.2,0.43,0.428,1.1,1.8,0.589,2.2,2.8,5,0.8,0.5,0.2,1,2.3,7.3
1994-95,33,SAS,NBA,PF,76,20,16.8,2.9,6.1,0.483,0,0,NA,2.9,6.1,0.483,0.483,0.9,1.6,0.585,1.8,3.2,5,0.8,0.5,0.3,1.3,2.5,6.8
1995-96,34,MIL,NBA,PF,81,13,21.9,3.3,7.2,0.462,0,0.1,0.143,3.3,7.1,0.466,0.463,1.3,2,0.65,2,3.5,5.5,1.1,0.7,0.4,0.9,3.2,8
1996-97,35,SEA,NBA,PF,45,3,18.4,3.4,7.1,0.486,0.1,0.1,0.6,3.4,7,0.484,0.491,1.3,1.8,0.695,1.6,2.5,4.1,0.9,0.7,0.2,1,2.5,8.2
1997-98,36,TOT,NBA,PF,74,3,16,2.7,5.8,0.467,0,0,0,2.7,5.8,0.468,0.467,0.9,1.3,0.684,1.3,2.5,3.8,0.6,0.5,0.1,0.7,2.4,6.3
1997-98,36,PHI,NBA,PF,44,2,14.9,2.2,4.8,0.458,0,0,0,2.2,4.8,0.46,0.458,0.9,1.3,0.672,1.3,2.1,3.4,0.5,0.5,0.1,0.4,2.3,5.3
1997-98,36,NYK,NBA,PF,30,1,17.6,3.4,7.2,0.477,0,0,NA,3.4,7.2,0.477,0.477,0.9,1.3,0.7,1.4,3.1,4.5,0.9,0.5,0.2,1.1,2.6,7.8
1998-99,37,GSW,NBA,PF,50,0,20.2,3.7,8.5,0.439,0,0,1,3.7,8.5,0.437,0.44,1.6,2.3,0.711,1.9,3.2,5.1,1.2,0.9,0.2,1.2,3.4,9.1
1999-00,38,GSW,NBA,PF,22,0,18.1,3.5,8,0.429,0,0,NA,3.5,8,0.429,0.429,1.5,1.8,0.821,2,2.8,4.9,1,0.6,0.4,1.2,3.4,8.4
Career,NA,,NBA,,1183,815,28.7,6.8,14.1,0.484,0,0.1,0.295,6.8,13.9,0.486,0.485,2.8,4,0.706,2.7,4.6,7.3,1.9,1.1,0.5,1.9,3.2,16.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,MIL,NBA,,480,404,32.1,8,16.5,0.484,0,0.1,0.29,8,16.5,0.485,0.485,3.3,4.7,0.702,2.7,5.1,7.8,2.3,1.3,0.7,2.1,3.4,19.4
6 seasons,NA,SAS,NBA,,361,256,26.7,6,12.6,0.476,0.1,0.3,0.29,5.9,12.3,0.48,0.479,2.3,3.2,0.705,2.6,4.4,7,1.6,0.8,0.4,1.7,2.9,14.4
2 seasons,NA,SDC,NBA,,151,149,36,9.4,18.5,0.508,0,0,0,9.4,18.5,0.508,0.508,4.5,6.2,0.715,4.1,5.9,10.1,2.1,1.5,0.8,2.8,3.9,23.3
2 seasons,NA,GSW,NBA,,72,0,19.6,3.6,8.3,0.436,0,0,1,3.6,8.3,0.435,0.437,1.6,2.1,0.739,1.9,3.1,5,1.1,0.8,0.3,1.2,3.4,8.9
