Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,23,MIL,NBA,PF,1,0,16:00,7,17,0.412,0,0,NA,3,4,0.75,4,7,0,0,1,0,1,17
1988-89,27,MIL,NBA,SF,1,0,19:00,4,9,0.444,0,0,NA,2,2,1,2,5,1,3,1,0,4,10
Career,NA,,NBA,,2,0,35,11,26,0.423,0,0,NA,5,6,0.833,6,12,1,3,2,0,5,27
