Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,22,NYK,NBA,PG,75,NA,1387,166,427,0.389,105,126,0.833,123,238,148,437
1961-62,23,TOT,NBA,PG,50,NA,441,56,136,0.412,26,34,0.765,56,89,56,138
1961-62,23,PHW,NBA,PG,21,NA,212,34,76,0.447,18,22,0.818,33,49,31,86
1961-62,23,LAL,NBA,PG,29,NA,229,22,60,0.367,8,12,0.667,23,40,25,52
Career,NA,,NBA,,125,NA,1828,222,563,0.394,131,160,0.819,179,327,204,575
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NYK,NBA,,75,NA,1387,166,427,0.389,105,126,0.833,123,238,148,437
1 season,NA,LAL,NBA,,29,NA,229,22,60,0.367,8,12,0.667,23,40,25,52
1 season,NA,PHW,NBA,,21,NA,212,34,76,0.447,18,22,0.818,33,49,31,86
