Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,23,INA,ABA,SF,2,5,-24.5,0,0.5,0,NA,NA,8.6,0,33.3,22,NA,0,0,-0.1,-0.481
Career,NA,,ABA,,2,5,-24.5,0,0.5,0,NA,NA,8.6,0,33.3,22,NA,0,0,-0.1,-0.481
