Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,INA,ABA,SF,37,NA,354,4.2,12.3,0.339,0.6,2.9,0.207,3.6,9.4,0.38,2.1,3.5,0.618,NA,NA,7,1.4,1.9,3.2,11.1
Career,NA,,ABA,,37,NA,354,4.2,12.3,0.339,0.6,2.9,0.207,3.6,9.4,0.38,2.1,3.5,0.618,NA,NA,7,1.4,1.9,3.2,11.1
