Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,23,INA,ABA,SF,37,354,7.4,0.401,0.24,0.281,NA,NA,8.8,5.4,12.3,16.3,NA,-0.3,0.2,-0.1,-0.012
Career,NA,,ABA,,37,354,7.4,0.401,0.24,0.281,NA,NA,8.8,5.4,12.3,16.3,NA,-0.3,0.2,-0.1,-0.012
