,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,28,TOT,NBA,PG,70,925,82%,18%,,,,+0.9,+1.5,26,10,23,8,28,0,313,4,10
2000-01,28,NJN,NBA,PG,19,161,78%,22%,,,,-6.4,-0.7,3,3,3,1,7,0,54,0,3
2000-01,28,PHI,NBA,PG,51,764,83%,17%,,,,+2.4,-2.9,23,7,20,7,21,0,259,4,7
2001-02,29,TOT,NBA,PG,81,1723,92%,9%,,,,-5.1,-0.5,69,20,30,9,93,0,640,18,28
2001-02,29,CHI,NBA,PG,52,1146,93%,7%,,,,-9.7,-0.3,54,13,20,7,52,0,416,11,18
2001-02,29,IND,NBA,PG,29,577,89%,11%,,,,+4.2,+4.8,15,7,10,2,41,0,224,7,10
2002-03,30,TOT,NBA,PG,82,1897,86%,14%,,,,+4.8,+5.8,37,19,48,9,71,0,699,16,40
2002-03,30,MIL,NBA,PG,53,1127,76%,24%,,,,+5.6,+7.0,18,10,34,1,41,0,435,5,17
2002-03,30,SEA,NBA,PG,29,770,100%,,,,,+3.6,+4.2,19,9,14,8,30,0,264,11,23
2003-04,31,CLE,NBA,PG,82,1401,84%,16%,,,,-0.5,+3.9,41,22,32,14,53,0,505,9,22
2004-05,32,PHI,NBA,PG,26,158,81%,19%,,,,+3.3,+4.3,2,3,6,1,5,0,45,1,3
2005-06,33,PHI,NBA,SG,70,1069,42%,58%,,,,-8.6,-9.0,17,6,39,4,20,14,223,4,9
2006-07,34,PHI,NBA,PG,53,919,60%,40%,1%,,,-8.4,-6.7,20,11,24,9,21,13,285,6,13
2007-08,35,PHI,NBA,SG,40,300,13%,85%,3%,,,+10.0,+10.7,3,2,9,0,7,7,82,1,4
2008-09,36,MIN,NBA,PG,50,850,81%,18%,2%,,,-7.5,-2.4,23,8,35,1,36,16,271,7,4
2009-10,37,OKC,NBA,PG,25,263,79%,21%,,,,-2.1,-6.8,2,2,6,0,4,7,45,2,2
Career,,,NBA,,579,9505,76%,24%,,,,-2.1,+0.1,240,103,252,55,338,57,3108,68,135
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,PHI,NBA,,240,3210,56%,44%,,,,-3.6,-4.4,65,29,98,21,74,34,894,16,36
1 season,,CLE,NBA,,82,1401,84%,16%,,,,-0.5,+3.9,41,22,32,14,53,0,505,9,22
2 seasons,,"SEA,OKC",NBA,,54,1033,95%,5%,,,,+2.1,+1.4,21,11,20,8,34,7,309,13,25
1 season,,MIL,NBA,,53,1127,76%,24%,,,,+5.6,+7.0,18,10,34,1,41,0,435,5,17
1 season,,CHI,NBA,,52,1146,93%,7%,,,,-9.7,-0.3,54,13,20,7,52,0,416,11,18
1 season,,MIN,NBA,,50,850,81%,18%,2%,,,-7.5,-2.4,23,8,35,1,36,16,271,7,4
1 season,,IND,NBA,,29,577,89%,11%,,,,+4.2,+4.8,15,7,10,2,41,0,224,7,10
1 season,,NJN,NBA,,19,161,78%,22%,,,,-6.4,-0.7,3,3,3,1,7,0,54,0,3
