,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,28,PHI,NBA,PG,23,123,.370,10.6,1.000,.222,.185,.333,.259,.000,.370,.333,.200,.444,.429,,.700,.000,0,,,,0,0
2001-02,29,IND,NBA,PG,5,118,.423,11.0,.923,.423,.000,.154,.346,.077,.417,.273,,.500,.556,.500,.900,.000,0,1.000,.000,,0,0
2007-08,35,PHI,NBA,SG,3,19,.250,11.0,1.000,.250,.000,.500,.250,.000,.250,.000,,.500,.000,,.000,.000,0,,,,0,0
2009-10,37,OKC,NBA,PG,1,5,.000,12.0,1.000,.000,.000,1.000,.000,.000,.000,,,.000,,,,.000,0,,,,0,0
Career,,,NBA,,32,265,.379,10.8,.966,.310,.086,.276,.293,.034,.375,.278,.200,.438,.471,.500,.762,.000,0,1.000,.000,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHI,NBA,,26,142,.355,10.6,1.000,.226,.161,.355,.258,.000,.355,.286,.200,.455,.375,,.636,.000,0,,,,0,0
1 season,,IND,NBA,,5,118,.423,11.0,.923,.423,.000,.154,.346,.077,.417,.273,,.500,.556,.500,.900,.000,0,1.000,.000,,0,0
1 season,,OKC,NBA,,1,5,.000,12.0,1.000,.000,.000,1.000,.000,.000,.000,,,.000,,,,.000,0,,,,0,0
