,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,28,TOT,NBA,PG,70,925,.396,10.8,.984,.255,.167,.271,.292,.016,.397,.531,.156,.404,.411,.333,.627,.000,0,.000,.000,,0,0
2000-01,28,NJN,NBA,PG,19,161,.185,7.5,1.000,.444,.111,.259,.185,.000,.185,.083,.333,.429,.000,,.200,.000,0,,,,0,0
2000-01,28,PHI,NBA,PG,51,764,.430,11.3,.982,.224,.176,.273,.309,.018,.432,.676,.138,.400,.451,.333,.657,.000,0,.000,.000,,0,0
2001-02,29,TOT,NBA,PG,81,1723,.388,9.9,.994,.360,.119,.156,.360,.006,.387,.496,.333,.309,.331,.500,.647,.000,0,1.000,1.000,.500,0,0
2001-02,29,CHI,NBA,PG,52,1146,.383,10.2,.992,.364,.099,.138,.391,.008,.382,.478,.280,.343,.333,.500,.667,.000,0,1.000,1.000,.500,0,0
2001-02,29,IND,NBA,PG,29,577,.400,9.1,1.000,.350,.170,.200,.280,.000,.400,.543,.412,.250,.321,,.600,.000,0,,,,0,0
2002-03,30,TOT,NBA,PG,82,1897,.451,10.2,.986,.345,.122,.141,.379,.014,.453,.592,.296,.371,.407,.333,.736,.000,0,1.000,.333,.500,0,0
2002-03,30,MIL,NBA,PG,53,1127,.459,10.9,.980,.314,.098,.173,.396,.020,.464,.563,.440,.409,.416,.200,.759,.000,0,1.000,.400,.500,0,0
2002-03,30,SEA,NBA,PG,29,770,.441,9.2,.995,.387,.156,.097,.355,.005,.438,.625,.172,.278,.394,1.000,.704,.000,0,1.000,.000,,0,0
2003-04,31,CLE,NBA,PG,82,1401,.370,11.0,.965,.300,.113,.222,.331,.035,.367,.455,.310,.281,.365,.444,.615,.000,0,.750,.000,,0,0
2004-05,32,PHI,NBA,PG,26,158,.355,12.5,1.000,.161,.161,.161,.516,.000,.355,.400,.200,.200,.438,,.727,.000,0,,,,0,0
2005-06,33,PHI,NBA,SG,70,1069,.431,12.8,.983,.241,.040,.218,.483,.017,.433,.476,.429,.395,.429,.333,.689,.000,0,.000,.000,,0,0
2006-07,34,PHI,NBA,PG,53,919,.433,11.6,.989,.257,.107,.235,.390,.011,.438,.542,.300,.432,.411,.000,.580,.000,0,,.000,,0,0
2007-08,35,PHI,NBA,SG,40,300,.420,10.5,.986,.304,.159,.159,.362,.014,.426,.524,.455,.182,.440,.000,.724,.000,0,,.000,,0,0
2008-09,36,MIN,NBA,PG,50,850,.407,11.1,.993,.307,.113,.127,.447,.007,.409,.587,.294,.421,.313,.000,.525,.000,0,,.000,,0,0
2009-10,37,OKC,NBA,PG,25,263,.400,12.3,.978,.289,.044,.133,.511,.022,.409,.462,.500,.500,.348,.000,.778,.000,0,,1.000,.000,0,0
Career,,,NBA,,579,9505,.412,10.9,.985,.305,.115,.184,.381,.015,.413,.528,.297,.358,.383,.321,.658,.000,0,.667,.179,.400,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,PHI,NBA,,240,3210,.427,11.8,.986,.244,.115,.228,.398,.014,.429,.549,.264,.385,.430,.222,.653,.000,0,.000,.000,,0,0
1 season,,CLE,NBA,,82,1401,.370,11.0,.965,.300,.113,.222,.331,.035,.367,.455,.310,.281,.365,.444,.615,.000,0,.750,.000,,0,0
2 seasons,,"SEA,OKC",NBA,,54,1033,.433,9.8,.991,.368,.134,.104,.385,.009,.432,.600,.194,.333,.382,.500,.717,.000,0,1.000,.500,.000,0,0
1 season,,MIL,NBA,,53,1127,.459,10.9,.980,.314,.098,.173,.396,.020,.464,.563,.440,.409,.416,.200,.759,.000,0,1.000,.400,.500,0,0
1 season,,CHI,NBA,,52,1146,.383,10.2,.992,.364,.099,.138,.391,.008,.382,.478,.280,.343,.333,.500,.667,.000,0,1.000,1.000,.500,0,0
1 season,,MIN,NBA,,50,850,.407,11.1,.993,.307,.113,.127,.447,.007,.409,.587,.294,.421,.313,.000,.525,.000,0,,.000,,0,0
1 season,,IND,NBA,,29,577,.400,9.1,1.000,.350,.170,.200,.280,.000,.400,.543,.412,.250,.321,,.600,.000,0,,,,0,0
1 season,,NJN,NBA,,19,161,.185,7.5,1.000,.444,.111,.259,.185,.000,.185,.083,.333,.429,.000,,.200,.000,0,,,,0,0
