,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,28,PHI,NBA,PG,23,123,82%,18%,,,,-5.3,-6.2,7,1,4,0,5,0,53,2,3
2001-02,29,IND,NBA,PG,5,118,100%,,,,,-1.8,-4.6,3,1,4,0,3,0,50,0,4
2007-08,35,PHI,NBA,SG,3,19,,100%,,,,+3.0,+12.5,0,0,0,0,1,0,7,0,0
2009-10,37,OKC,NBA,PG,1,5,,100%,,,,-70.0,-68.8,0,0,0,0,0,0,0,0,0
Career,,,NBA,,32,265,83%,17%,,,,-4.4,-5.3,10,2,8,0,9,0,110,2,7
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHI,NBA,,26,142,71%,29%,,,,-4.2,-3.7,7,1,4,0,6,0,60,2,3
1 season,,IND,NBA,,5,118,100%,,,,,-1.8,-4.6,3,1,4,0,3,0,50,0,4
1 season,,OKC,NBA,,1,5,,100%,,,,-70.0,-68.8,0,0,0,0,0,0,0,0,0
