,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,23,DAL,NBA,SF,5,86,1%,16%,75%,8%,,-1.7,-3.9,2,3,5,1,5,0,8,1,2
2004-05,24,DAL,NBA,SF,13,428,,,61%,39%,,+2.5,+14.5,10,5,28,8,27,0,54,8,12
2005-06,25,DAL,NBA,SF,23,824,,,80%,20%,,+7.9,+13.0,14,13,32,16,46,11,73,9,13
2006-07,26,DAL,NBA,SF,6,248,,5%,83%,13%,,-3.0,+30.5,3,5,10,3,10,4,40,3,2
2007-08,27,DAL,NBA,SF,5,171,,6%,94%,,,-11.5,-3.3,2,5,5,0,10,1,16,0,8
2008-09,28,DAL,NBA,SF,10,295,,,99%,1%,,+4.8,+15.6,12,7,6,2,19,1,30,3,6
2011-12,31,UTA,NBA,SF,4,63,,84%,16%,,,-46.0,-41.8,2,0,3,0,1,0,8,0,1
Career,,,NBA,,66,2115,,4%,78%,18%,,+1.5,+12.1,45,38,89,30,118,17,229,24,44
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,DAL,NBA,,62,2052,,2%,80%,18%,,+3.0,+13.7,43,38,86,30,117,17,221,24,43
1 season,,UTA,NBA,,4,63,,84%,16%,,,-46.0,-41.8,2,0,3,0,1,0,8,0,1
