,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2018-19,22,TOT,NBA,10:40,2,4,0,0,2,4,1,2,2,3,3,1,2,0,2,3,5,6.6
2018-19,22,PHO,NBA,10:40,2,4,0,0,2,4,1,2,2,3,3,1,2,0,2,3,5,6.6
2018-19,22,MIA,NBA,3:15,0,1,0,0,0,1,1,2,1,0,1,1,0,0,0,0,1,1.3
Career,,,,10:40,2,4,0,0,2,4,1,2,2,3,3,1,2,0,2,3,5,6.6
1 Season,,PHO,NBA,10:40,2,4,0,0,2,4,1,2,2,3,3,1,2,0,2,3,5,6.6
1 Season,,MIA,NBA,3:15,0,1,0,0,0,1,1,2,1,0,1,1,0,0,0,0,1,1.3
