,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1997-98,22,PHI,NBA,19:27,3,9,1,3,3,8,3,3,3,3,6,4,4,1,3,3,9,9.5
1998-99,23,PHI,NBA,2:12,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1.7
1999-00,24,ORL,NBA,24:24,4,9,1,4,4,6,4,4,2,5,6,5,2,2,2,3,8,10.4
2006-07,31,TOR,NBA,45:55,9,17,7,13,8,14,6,7,4,8,9,7,4,2,5,5,27,23.3
2007-08,32,TOR,NBA,50:43,11,19,4,9,10,13,6,6,4,9,11,6,4,2,4,5,25,22.7
2008-09,33,TOR,NBA,43:58,13,17,5,7,13,16,7,8,3,8,9,9,4,2,6,4,26,28.5
2009-10,34,CLE,NBA,41:39,7,12,4,7,4,9,6,8,3,8,8,6,3,2,3,5,18,20.6
2010-11,35,CLE,NBA,40:13,9,18,4,9,6,9,6,7,4,7,8,9,4,2,4,4,21,20.9
2011-12,36,CLE,NBA,37:21,11,14,4,7,7,9,7,8,1,8,8,5,3,1,3,4,27,28.1
Career,,,,50:43,13,19,7,13,13,16,7,8,4,9,11,9,4,2,6,5,27,28.5
3 Seasons,,TOR,NBA,50:43,13,19,7,13,13,16,7,8,4,9,11,9,4,2,6,5,27,28.5
3 Seasons,,CLE,NBA,41:39,11,18,4,9,7,9,7,8,4,8,8,9,4,2,4,5,27,28.1
2 Seasons,,PHI,NBA,19:27,3,9,1,3,3,8,3,3,3,3,6,4,4,1,3,3,9,9.5
1 Season,,ORL,NBA,24:24,4,9,1,4,4,6,4,4,2,5,6,5,2,2,2,3,8,10.4
