,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,31,TOR,NBA,SG,73,2437,,73%,27%,,,+6.7,+14.3,37,13,65,6,55,33,344,10,21
2007-08,32,TOR,NBA,SG,82,2634,,97%,3%,,,+3.5,+0.4,56,18,64,7,53,16,401,12,43
2008-09,33,TOR,NBA,SG,80,2637,10%,89%,2%,,,-1.8,+3.4,69,24,58,10,57,31,586,12,31
2009-10,34,CLE,NBA,SG,81,2289,1%,82%,17%,,,+9.0,+3.8,36,16,67,5,37,33,349,10,11
2010-11,35,CLE,NBA,SF,72,2091,,31%,68%,1%,,-7.2,+4.9,45,23,47,6,34,19,474,8,16
2011-12,36,CLE,NBA,SF,51,1280,,38%,61%,1%,,-9.4,-3.3,38,9,24,2,22,14,275,3,7
Career,,,NBA,,439,13368,2%,72%,25%,,,+1.1,+4.5,281,103,325,36,258,146,2429,55,129
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,TOR,NBA,,235,7708,3%,86%,10%,,,+2.7,+5.8,162,55,187,23,165,80,1331,34,95
3 seasons,,CLE,NBA,,204,5660,1%,53%,46%,1%,,-1.2,+2.6,119,48,138,13,93,66,1098,21,34
