Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1969-70,23,MIL,NBA,PF,7,82,16,0.641,0.526,NA,NA,NA,6,NA,NA,NA,NA,NA,0.2,0,0.3,0.158,NA,NA,NA,NA,NA
1974-75,28,HOU,NBA,C,6,68,11.2,0.392,0.161,11.6,16.7,14.1,6.1,0.7,2.4,NA,NA,NA,0,0,0,-0.025,NA,-2.1,-2.2,-4.3,0
1975-76,29,SEA,NBA,C,5,60,25.2,0.725,0.55,7.7,34.1,20.7,5.3,0,4.6,NA,NA,NA,0.3,0,0.3,0.245,NA,6,1.6,7.6,0.1
Career,NA,,NBA,,18,210,17.1,0.565,0.371,9.8,24.9,17.2,5.8,0.4,3.4,NA,NA,NA,0.5,0.1,0.5,0.124,NA,1.7,-0.4,1.3,0.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIL,NBA,,7,82,16,0.641,0.526,NA,NA,NA,6,NA,NA,NA,NA,NA,0.2,0,0.3,0.158,NA,NA,NA,NA,NA
1 season,NA,HOU,NBA,,6,68,11.2,0.392,0.161,11.6,16.7,14.1,6.1,0.7,2.4,NA,NA,NA,0,0,0,-0.025,NA,-2.1,-2.2,-4.3,0
1 season,NA,SEA,NBA,,5,60,25.2,0.725,0.55,7.7,34.1,20.7,5.3,0,4.6,NA,NA,NA,0.3,0,0.3,0.245,NA,6,1.6,7.6,0.1
