,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,26,POR,NBA,SF,3,65,,4%,63%,33%,,-11.8,-11.2,1,1,1,1,3,0,3,0,4
2002-03,27,POR,NBA,SF,7,155,,17%,69%,15%,,+5.4,+7.7,5,2,3,1,10,0,24,3,7
2005-06,30,DEN,NBA,SG,4,58,,45%,55%,,,-24.2,-20.3,1,1,4,0,2,0,6,2,3
Career,,,NBA,,14,278,,19%,65%,16%,,-4.8,-2.6,7,4,8,2,15,0,33,5,14
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,POR,NBA,,10,220,,13%,67%,20%,,+0.3,+2.1,6,3,4,2,13,0,27,3,11
1 season,,DEN,NBA,,4,58,,45%,55%,,,-24.2,-20.3,1,1,4,0,2,0,6,2,3
