Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,23,LAL,NBA,SF,3,0,5,0,7.2,0,0,0,NA,0,7.2,0,0,0,NA,0,0,0,0,0,0,7.2,0,0
1999-00,24,SEA,NBA,SF,5,0,84,6,11.1,0.538,0,0.9,0,6,10.3,0.583,5.6,6.4,0.867,3.9,2.6,6.4,0.9,1.3,0.9,3.4,2.6,17.6
2001-02,26,POR,NBA,SF,3,0,65,2.8,8.3,0.333,0,0.6,0,2.8,7.8,0.357,3.3,4.4,0.75,1.1,2.8,3.9,0.6,1.7,0.6,1.7,3.9,8.9
2002-03,27,POR,NBA,SF,7,0,155,5.8,12.1,0.481,0,0.9,0,5.8,11.1,0.521,4.6,6.7,0.69,3.3,2.8,6,2.6,0.9,0.2,2.3,2.3,16.3
2005-06,30,DEN,NBA,SG,4,1,58,5.6,10.6,0.529,0,0,NA,5.6,10.6,0.529,1.2,3.1,0.4,3.1,0.6,3.7,1.9,0.6,0,1.9,3.7,12.4
Career,NA,,NBA,,22,1,367,5.2,10.9,0.477,0,0.7,0,5.2,10.2,0.51,4,5.6,0.719,2.9,2.4,5.3,1.7,1.1,0.4,2.5,2.8,14.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,POR,NBA,,10,0,220,4.9,11,0.448,0,0.8,0,4.9,10.1,0.484,4.3,6.1,0.703,2.6,2.8,5.4,2,1.1,0.3,2.1,2.8,14.1
1 season,NA,SEA,NBA,,5,0,84,6,11.1,0.538,0,0.9,0,6,10.3,0.583,5.6,6.4,0.867,3.9,2.6,6.4,0.9,1.3,0.9,3.4,2.6,17.6
1 season,NA,DEN,NBA,,4,1,58,5.6,10.6,0.529,0,0,NA,5.6,10.6,0.529,1.2,3.1,0.4,3.1,0.6,3.7,1.9,0.6,0,1.9,3.7,12.4
1 season,NA,LAL,NBA,,3,0,5,0,7.2,0,0,0,NA,0,7.2,0,0,0,NA,0,0,0,0,0,0,7.2,0,0
