Season,Team,Lg,Salary
2014-15,Memphis Grizzlies,NBA,"$59,686"
2015-16,Memphis Grizzlies,NBA,"$845,059"
2016-17,Memphis Grizzlies,NBA,"$980,431"
2017-18,Memphis Grizzlies,NBA,"$8,533,333"
2018-19,Los Angeles Clippers,NBA,"$7,666,667"
Career,(may be incomplete),,"$18,085,176"
