,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,24,MEM,NBA,PF,5,8,.000,21.0,.500,.000,.000,.000,.500,.500,.000,,,,.000,.000,,.000,0,,.000,,0,0
2015-16,25,MEM,NBA,PF,4,72,.545,9.2,.955,.455,.091,.091,.318,.045,.571,.900,.500,.000,.286,.000,.833,.227,5,,1.000,.000,0,0
2016-17,26,MEM,NBA,PF,6,118,.472,16.7,.556,.222,.111,.028,.194,.444,.500,.750,.500,.000,.286,.438,.500,.083,3,1.000,.438,.429,1,0
2018-19,28,LAC,NBA,PF,6,141,.535,15.9,.465,.302,.093,.000,.070,.535,.550,.615,.250,,.667,.522,.818,.116,5,1.000,.217,.400,0,0
Career,,,NBA,,21,339,.505,14.8,.602,.301,.097,.029,.175,.398,.532,.742,.400,.000,.333,.463,.727,.126,13,1.000,.317,.385,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MEM,NBA,,15,198,.483,14.1,.700,.300,.100,.050,.250,.300,.524,.833,.500,.000,.267,.389,.682,.133,8,1.000,.444,.375,1,0
1 season,,LAC,NBA,,6,141,.535,15.9,.465,.302,.093,.000,.070,.535,.550,.615,.250,,.667,.522,.818,.116,5,1.000,.217,.400,0,0
