,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,24,TOT,NBA,PF,24,164,,4%,21%,74%,1%,-8.6,-13.9,6,0,11,5,2,1,9,0,3
2014-15,24,SAS,NBA,PF,4,25,,19%,68%,13%,,-16.7,-23.3,1,0,3,0,0,0,0,0,0
2014-15,24,MEM,NBA,PF,20,139,,1%,12%,85%,1%,-7.2,-11.0,5,0,8,5,2,1,9,0,3
2015-16,25,MEM,NBA,PF,78,1446,,,1%,83%,16%,-1.3,+1.7,21,31,79,18,62,2,151,17,48
2016-17,26,MEM,NBA,PF,77,2101,,,3%,96%,1%,+0.8,+0.1,43,17,113,19,69,4,201,17,43
2017-18,27,MEM,NBA,PF,55,1542,,,22%,78%,1%,-8.5,-3.1,34,18,73,9,58,1,180,11,41
2018-19,28,TOT,NBA,PF,65,1371,,,2%,94%,4%,-7.1,-7.7,42,11,91,15,46,8,111,8,37
2018-19,28,MEM,NBA,PF,41,900,,,3%,95%,2%,-11.5,-11.6,32,7,55,10,34,8,80,5,26
2018-19,28,LAC,NBA,PF,24,471,,,,93%,7%,+0.7,-0.4,10,4,36,5,12,0,31,3,11
2019-20,29,LAC,NBA,PF,55,1130,,,2%,95%,3%,+6.0,-0.8,16,7,67,12,19,4,108,3,19
Career,,,NBA,,354,7754,,,6%,89%,4%,-2.3,-2.0,162,84,434,78,256,20,760,56,191
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,MEM,NBA,,271,6128,,,7%,88%,4%,-4.0,-2.3,135,73,328,61,225,16,621,50,161
2 seasons,,LAC,NBA,,79,1601,,,1%,95%,4%,+4.4,-0.7,26,11,103,17,31,4,139,6,30
1 season,,SAS,NBA,,4,25,,19%,68%,13%,,-16.7,-23.3,1,0,3,0,0,0,0,0,0
