Season,Team,Lg,Salary
2010-11,Denver Nuggets,NBA,"$473,604"
2011-12,Toronto Raptors,NBA,"$1,500,000"
2012-13,Houston Rockets,NBA,"$1,500,000"
Career,(may be incomplete),,"$3,473,604"
