Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,22,DET,NBA,SG,2,NA,7,5.1,5.1,1,0,0,NA,0,0,0,0,0,0,5.1,10.3
Career,NA,,NBA,,2,NA,7,5.1,5.1,1,0,0,NA,0,0,0,0,0,0,5.1,10.3
