Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1974-75,22,DET,NBA,SG,2,NA,7,6.9,6.9,1,0,0,NA,0,0,0,0,0,0,6.9,13.9,NA,NA,108
Career,NA,,NBA,,2,NA,7,6.9,6.9,1,0,0,NA,0,0,0,0,0,0,6.9,13.9,NA,NA,108
