Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1959-60,26,NYK,NBA,PF,69,NA,17.9,3,6.8,0.447,0.9,2.2,0.406,7.8,0.8,2.8,7
1960-61,27,NYK,NBA,PF,78,NA,22.9,4.2,9.7,0.43,1.9,3.6,0.522,10.7,1.2,2.5,10.2
1961-62,28,NYK,NBA,PF,80,NA,34.9,6.3,14.6,0.436,3.3,5.4,0.601,13.3,2.4,3.3,15.9
1962-63,29,NYK,NBA,PF,80,NA,31.9,7.3,15.8,0.462,3.5,5.5,0.638,12.1,1.9,3,18.1
1963-64,30,NYK,NBA,PF,80,NA,26.7,6,12.8,0.47,2.4,4.9,0.497,10,2,3.1,14.5
1964-65,31,NYK,NBA,PF,78,NA,22.1,4.4,9.4,0.469,2.1,3.9,0.548,7,1.7,2.5,11
1965-66,32,TOT,NBA,PF,79,NA,20.8,4.5,8.5,0.536,2.6,4.9,0.521,8.2,1.4,2.3,11.6
1965-66,32,NYK,NBA,PF,7,NA,29.7,6.1,11.3,0.544,2.1,4.4,0.484,10.6,1.6,3,14.4
1965-66,32,BAL,NBA,PF,72,NA,20,4.4,8.2,0.535,2.6,5,0.524,7.9,1.3,2.3,11.3
1966-67,33,BAL,NBA,PF,61,NA,15.5,3.3,7.2,0.465,1.6,3.4,0.464,6.5,0.9,2.3,8.2
1967-68,34,TOT,NBA,PF,77,NA,18.7,4,8.8,0.459,1.8,3.8,0.471,7.1,1,2.1,9.9
1967-68,34,SDR,NBA,PF,42,NA,25.5,5.7,12.5,0.458,2.4,5,0.472,10.1,1.4,2.7,13.9
1967-68,34,PHI,NBA,PF,35,NA,10.5,2,4.3,0.46,1.1,2.4,0.47,3.5,0.6,1.5,5.1
1968-69,35,PHI,NBA,PF,74,NA,10.7,2,3.8,0.518,0.8,1.7,0.456,4.5,0.6,1.5,4.7
1969-70,36,CIN,NBA,PF,78,NA,29.2,6.2,11,0.559,3.3,5.5,0.592,10.8,1.4,3.4,15.6
1970-71,37,CIN,NBA,PF,75,NA,28.6,6.7,11.4,0.587,3.3,5.4,0.617,8.7,1.2,3.1,16.7
1971-72,38,CIN,NBA,PF,82,NA,23.3,4,7.1,0.569,1.7,3,0.564,6.8,1.5,2.9,9.8
1972-73,39,KCO,NBA,PF,66,NA,18.9,2.9,4.8,0.599,1.3,2,0.679,5.5,0.9,2.8,7.1
Career,NA,,NBA,,1057,NA,23.3,4.7,9.5,0.493,2.2,4,0.553,8.6,1.4,2.7,11.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,NYK,NBA,,472,NA,26.3,5.3,11.6,0.454,2.4,4.3,0.554,10.2,1.7,2.9,13
4 seasons,NA,"CIN,KCO",NBA,,301,NA,25.2,5,8.7,0.575,2.4,4,0.604,8,1.3,3.1,12.4
2 seasons,NA,BAL,NBA,,133,NA,17.9,3.9,7.7,0.505,2.1,4.2,0.502,7.3,1.2,2.3,9.9
2 seasons,NA,PHI,NBA,,109,NA,10.7,2,4,0.498,0.9,1.9,0.462,4.1,0.6,1.5,4.8
1 season,NA,SDR,NBA,,42,NA,25.5,5.7,12.5,0.458,2.4,5,0.472,10.1,1.4,2.7,13.9
