Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1965-66,32,BAL,NBA,PF,3,96,15.8,0.546,0.235,NA,NA,NA,5.8,NA,0.2,0.1,0.2,0.117
1967-68,34,PHI,NBA,PF,12,219,16,0.572,0.662,NA,NA,NA,5.1,NA,0.5,0.3,0.8,0.184
1968-69,35,PHI,NBA,PF,5,44,15.9,0.576,0.563,NA,NA,NA,3.5,NA,0.1,0,0.1,0.152
Career,NA,,NBA,,20,359,15.9,0.566,0.522,NA,NA,NA,5.1,NA,0.9,0.4,1.2,0.162
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHI,NBA,,17,263,16,0.573,0.642,NA,NA,NA,4.9,NA,0.7,0.3,1,0.179
1 season,NA,BAL,NBA,,3,96,15.8,0.546,0.235,NA,NA,NA,5.8,NA,0.2,0.1,0.2,0.117
